gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
SUSHIUSDC|SUSHI-USDC|1.1855|1.3649|1.1878|988.3559|1.1862|202.535|1.1298|1.1993|1.108|11014.14547929|9442.3467|1707816698011|1.1855|1.1461||SUSHI|1|||||||SPOT|5|1655121032000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.0001|
CGLUSDT|CGL-USDT|0.00684|120|0.00685|3723.11|0.00683|2952.62|0.00673|0.00688|0.00668|100370.1911501|14900360.22|1707816697014|0.00674|0.00675||CGL|1|||||||SPOT||1677473988000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
LINKUSDT|LINK-USDT|20.176|1|20.174|11.160844|20.172|6.933788|20.175|20.85|19.854|29002039.541772819|1423094.236143|1707816698110|20.466|20.265||LINK|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
SOLBTC|SOL-BTC|0.0022843|1.7473|0.0022843|1.8983|0.002284|0.9|0.0021936|0.0022977|0.0021621|169.50135489214|75699.5923|1707816698009|0.0022375|0.002181||SOL|1|||||||SPOT|5|1601434800000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||BTC||live||0.0000001|
WINUSDT|WIN-USDT|0.0000998|10123615|0.0000999|2609469|0.0000997|2099812|0.0000989|0.000109|0.0000979|1566904.3454429|15419904919|1707816694709|0.0001014|0.0001012||WIN|1|||||||SPOT||1638431384000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100000||USDT||live||0.0000001|
LBRUSDT|LBR-USDT|0.402|1440.5979|0.402|1127.1191|0.401|2748.4837|0.418|0.425|0.392|1227361.7167883|3003856.1359|1707816690103|0.414|0.419||LBR|1|||||||SPOT||1692086403000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
ADAEUR|ADA-EUR|0.5161|56.4545|0.5179|413.9557|0.5167|249.9183|0.4996|0.523|0.493|264.31916926|516.8296|1707816682614|0.523|0.523||ADA|1|||||||SPOT||1700539798000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||EUR||live||0.0001|
CITYUSDT|CITY-USDT|3.195|14.2058|3.196|2.9781|3.182|1.5|3.062|3.23|3.036|70456.2846863|22279.8128|1707816674409|3.075|3.08||CITY|1|||||||SPOT||1664176306000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
KDAUSDT|KDA-USDT|1.1088|1.227185|1.11|117.5|1.1091|117.5|1.0592|1.1565|1.0351|549483.6198806761|499154.938856|1707816690109|1.1296|1.0892||KDA|1|||||||SPOT||1641352621000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
SATSUSDT|SATS-USDT|0.00000048059|135420810|0.00000048059|1938077412|0.00000048042|483291146|0.0000004331|0.00000049499|0.00000042566|31673580.60313430313|67693444313898|1707816698110|0.00000047255|0.00000043995||SATS|1|||||||SPOT|5|1702866701000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|2000000||USDT||live||0.00000000001|
FLRUSDC|FLR-USDC|0.03224|465.34|0.03205|26289.08|0.03201|7809.96|0.03114|0.03288|0.03069|181643.4812296|5717183.7|1707816684611|0.03252|0.03171||FLR|1|||||||SPOT||1673256334000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDC||live||0.00001|
ICEUSDT|ICE-USDT|0.00539|3305.3|0.00539|12069.9|0.00538|44420.2|0.00593|0.00654|0.00485|2475575.434642|434716265.4|1707816698109|0.00528|0.00555||ICE|1|||||||SPOT||1705634351000|0.1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
OKBUSDT|OKB-USDT|50.38|0.774115|50.38|0.839304|50.37|5.11281|49.37|50.63|48.82|4723323.88623908|94823.404356|1707816696913|49.94|49.7||OKB|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
ICPUSDC|ICP-USDC|13.321|0.8877|13.34|74.1715|13.33|36.8293|12.74|13.49|12.592|125132.4586556|9443.5338|1707816696012|13.303|13.18||ICP|1|||||||SPOT||1654585175000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
UNIBTC|UNI-BTC|0.0001357|4.08111|0.0001361|288.28001|0.0001358|110.46389|0.0001362|0.0001375|0.0001339|0.460644646112|3390.80381|1707816687913|0.000137|0.0001344||UNI|1|||||||SPOT|3|1600284608000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|1||BTC||live||0.0000001|
NYMUSDT|NYM-USDT|0.1929|436.6578|0.1929|900|0.1925|1162.4331|0.1854|0.1958|0.1841|158682.41460681|827191.2586|1707816673811|0.1928|0.1914||NYM|1|||||||SPOT||1649940999000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
XTZUSDT|XTZ-USDT|1.0564|80.45007|1.0567|360|1.0564|180|1.0208|1.0588|1.0095|1855846.729501521|1779781.425563|1707816698003|1.0464|1.0393||XTZ|1|||||||SPOT|5|1573088404000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
GOGUSDT|GOG-USDT|0.2206|1939.041743|0.2208|2800|0.2203|457.310018|0.2222|0.2272|0.22|126795.4835396468|571951.802379|1707816691407|0.2219|0.2225||GOG|1|||||||SPOT||1640083218000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ACEUSDT|ACE-USDT|9.747|72.2498|9.752|14.9917|9.747|1.2077|9.117|9.782|8.805|6326541.6546753|674891.1754|1707816698211|9.428|9.261||ACE|1|||||||SPOT|5|1702866356000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
OKBUSDC|OKB-USDC|50.33|0.3003|50.42|10.3449|50.29|28.5205|49.35|50.8|48.88|37795.3997|758.1828|1707816683810|49.98|49.74||OKB|1|||||||SPOT||1585176747000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.01|
BTCBRL|BTC-BRL|249081|0.00023934|250461.2|0.07823933|249849.2|0.07307244|241270.6|250729.5|239606.9|47305.988220797|0.19267195|1707816660018|250391.2|248989.9||BTC|1|||||||SPOT||1707291027000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||BRL||live||0.1|
GOALUSDT|GOAL-USDT|0.0566|1659.353|0.0571|3522.842|0.0566|1813.704|0.0565|0.0575|0.055|38368.0721759|682265.649|1707816679011|0.0565|0.0558||GOAL|1|||||||SPOT||1677471373000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|100||USDT||live||0.0001|
STCUSDT|STC-USDT|0.4721|217.1109|0.473|51.0204|0.4721|218.8767|0.4707|0.491|0.457|91878.73588991|195806.7852|1707816660008|0.474|0.47||STC|1|||||||SPOT||1661149481000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
STETHUSDT|STETH-USDT|2661.26|0.033277|2662.59|2.340296|2660.61|3.777263|2487.37|2682.2|2473.81|617278.25884075|236.65331|1707816694214|2656.89|2559.85||STETH|1|||||||SPOT|5|1689650492000|0.000001|99999999999.0000000000000000|20000000|99999999999|1000000|1000000|1000000|99999999999.0000000000000000|99999999999.0000000000000000|0.001||USDT||live||0.01|
ETHWUSDC|ETHW-USDC|2.869|211.6612|2.87|373.8098|2.864|76.8703|2.726|2.902|2.671|20367.1184126|7226.072|1707816697921|2.888|2.754||ETHW|1|||||||SPOT|5|1663296165000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
ELFUSDT|ELF-USDT|0.6017|70|0.6022|311.25|0.6019|311.25|0.5941|0.6105|0.5924|146083.9227582744|242136.711689|1707816692306|0.6061|0.608||ELF|1|||||||SPOT|3|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
SOLETH|SOL-ETH|0.04294|1.1624|0.04304|7.1335|0.04294|3.2346|0.04238|0.04325|0.04159|95.528037192|2257.9644|1707816674910|0.04197|0.04247||SOL|1|||||||SPOT||1601434808000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||ETH||live||0.00001|
USDTEUR|USDT-EUR|0.9289|11.9516|0.9293|1261.181|0.9289|1307.973|0.9261|0.9291|0.9261|15746.03525172|16959.1169|1707816681313|0.928|0.9291||USDT|1|||||||SPOT||1700049002000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||EUR||live||0.0001|
RVNUSDT|RVN-USDT|0.02003|800|0.02002|58634.719084|0.02001|15050|0.01956|0.0202|0.0193|415639.78060534197|20923947.156793|1707816694906|0.0201|0.0199||RVN|1|||||||SPOT|5|1582074000000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
WLDUSDT|WLD-USDT|2.753|110.213|2.753|16.324|2.752|168.088|2.555|2.777|2.495|8389101.550225|3189829.345|1707816697604|2.619|2.613||WLD|1|||||||SPOT|5|1690189613000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|1||USDT||live||0.001|
RPLUSDT|RPL-USDT|29.55|2.1047|29.55|4.956|29.5|52.0353|28.65|29.72|28.1|319124.560159|11054.1966|1707816696303|29.13|28.64||RPL|1|||||||SPOT||1677659381000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.01|
OPUSDT|OP-USDT|3.7349|1.4596|3.735|4.3418|3.7349|107.3087|3.552|3.9161|3.5267|36845752.66431012|9812562.894|1707816691507|3.8144|3.782||OP|1|||||||SPOT|10|1654017130000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
RENUSDT|REN-USDT|0.06094|312.856614|0.06094|687.143386|0.06092|9926.705348|0.05768|0.06099|0.05696|283830.13569687455|4767544.417178|1707816698011|0.06048|0.05912||REN|1|||||||SPOT|5|1598569247000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
BLURUSDT|BLUR-USDT|0.6411|600|0.6411|1413.4994|0.6409|2198.9798|0.612|0.6506|0.6001|8053117.34653317|12737370.4698|1707816697705|0.6411|0.6288||BLUR|1|||||||SPOT|5|1676356510000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
LUNCUSDT|LUNC-USDT|0.00011745|965143|0.00011746|650158|0.00011745|36111613|0.00011417|0.0001193|0.00011128|1547947.68538399|13340809318|1707816693808|0.00011713|0.00011537||LUNC|1|||||||SPOT|5|1653636192000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDT||live||0.00000001|
ETHWUSDT|ETHW-USDT|2.866|4.2058|2.866|130.7942|2.864|453.7955|2.714|2.908|2.67|3257880.1933166|1155658.5069|1707816698010|2.863|2.76||ETHW|1|||||||SPOT|5|1663258755000|0.0001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
SUIUSDT|SUI-USDT|1.8242|152|1.8243|9093.3964|1.8242|942.8425|1.7355|1.8301|1.7258|72636232.1332122|40859116.7342|1707816698106|1.7623|1.7797||SUI|1|||||||SPOT|5|1683081975000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
GFUSDT|GF-USDT|0.1983|131|0.1992|28.861406|0.1982|89.97715|0.1849|0.2089|0.1835|239525.4495324734|1226903.086157|1707816682214|0.1921|0.1889||GF|1|||||||SPOT||1638946096000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ETHTRY|ETH-TRY|81957.9|0.06206926|81987.8|0.05|81949.7|0.07506109|76675.5|82688.4|76310|11252789.762275745|141.69734671|1707816665814|82029.8|78916.7||ETH|1|||||||SPOT||1705545823000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.0001||TRY||live||0.1|
BCHBTC|BCH-BTC|0.005558|0.2475|0.005559|0.495|0.005556|0.2475|0.00565|0.005903|0.005507|33.7601478049|5890.7825|1707816696409|0.005602|0.005694||BCH|1|||||||SPOT|5|1605477603000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||BTC||live||0.000001|
ICPUSDT|ICP-USDT|13.328|11.243354|13.333|91.33247|13.327|180.718234|12.699|13.5|12.551|8113617.335978904|614933.036454|1707816698193|13.264|13.179||ICP|1|||||||SPOT|5|1620662449000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
OPUSDC|OP-USDC|3.7336|26.25|3.7356|160.0999|3.7347|26.25|3.5508|3.9156|3.5286|1435912.91101534|382431.0623|1707816697008|3.8188|3.7861||OP|1|||||||SPOT|10|1654017130000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.0001|
BLURUSDC|BLUR-USDC|0.6416|151.875|0.6413|303.75|0.641|151.875|0.6106|0.6509|0.6006|182848.13956829|288382.2544|1707816693214|0.6442|0.6277||BLUR|1|||||||SPOT||1676356510000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
HBARBTC|HBAR-BTC|0.000001638|3677.623|0.000001639|28593.435|0.000001634|24179.788|0.000001604|0.00000164|0.000001573|1.093951727853|681203.512|1707816691614|0.000001595|0.000001573||HBAR|1|||||||SPOT||1568679563000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||BTC||live||0.000000001|
ALCXUSDT|ALCX-USDT|26.42|0.379722|26.43|0.804248|26.42|0.019628|25.17|26.69|24.87|50010.29749547|1909.095217|1707816681611|26.55|25.97||ALCX|1|||||||SPOT||1637910537000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
LUNCUSDC|LUNC-USDC|0.00011631|163887|0.00011768|2277719|0.00011732|3494715|0.00011502|0.00011921|0.00011156|11477.56229379|98453867|1707816696312|0.00011749|0.00011518||LUNC|1|||||||SPOT|5|1653637997000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDC||live||0.00000001|
ETHEUR|ETH-EUR|2477.08|0.070928|2475.15|0.094325|2473.65|0.096455|2323.5|2487.25|2323.5|26714.19077799|11.008832|1707816682709|2471.58|2369||ETH|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.0001||EUR||live||0.01|
BSVUSDT|BSV-USDT|81.93|0.315978|81.93|3.385903|81.9|5.834535|78.44|84.18|77.57|7808883.55767484|96093.247984|1707816696910|82.16|81.36||BSV|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
EURTUSDT|EURT-USDT|1.073|9.3457|1.075|97.01|1.073|576.8392|1.076|1.078|1.072|10579.2321715|9837.1574|1707816660003|1.075|1.077||EURT|1|||||||SPOT||1658201420000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
ADABTC|ADA-BTC|0.00001114|117|0.00001112|1451|0.000011112|221|0.00001117|0.000011317|0.00001103|7.557997402|675724|1707816696008|0.000011202|0.00001112||ADA|1|||||||SPOT|5|1548133413000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||BTC||live||0.000000001|
FTMUSDC|FTM-USDC|0.4005|99.9346|0.401|1247.0415|0.4006|1248.1017|0.3797|0.4061|0.3742|66705.77066687|168442.3909|1707816697921|0.4023|0.3946||FTM|1|||||||SPOT||1653975320000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
BSVUSDC|BSV-USDC|81.97|2.8|82|3.2|81.9|2.9|78.5|83.81|77.68|44778.099811|549.0028|1707816693709|82.83|81.49||BSV|1|||||||SPOT||1585176747000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.01|
OMNUSDT|OMN-USDT|0.00991|9773|0.009969|1161.6845|0.00991|31812.9061|0.013148|0.015|0.009743|625161.9829266352|53093739.3698|1707816696807|0.010706|0.011819||OMN|1|||||||SPOT||1686898229000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
LINGUSDT|LING-USDT|0.004215|651.99|0.004227|1000|0.004215|1124.6|0.004138|0.004239|0.00413|213509.48872679|50447733.11|1707816698114|0.004206|0.004219||LING|1|||||||SPOT||1663052125000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|500||USDT||live||0.000001|
DOTEUR|DOT-EUR|6.574|33.622351|6.874|32.015807|6.86|24.540462|6.574|6.574|6.574|0|0|1707816678709|6.574|6.574||DOT|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
BADGERUSDT|BADGER-USDT|3.639|36.69919|3.639|142.5|3.637|159.28542|3.436|3.684|3.404|1037479.518558095|289709.273185|1707816687707|3.624|3.535||BADGER|1|||||||SPOT|5|1610395200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
DORAUSDT|DORA-USDT|0.19|100|0.1908|157.89|0.1893|153.23|0.191|0.21|0.1885|228171.667377|1162851.06|1707816685015|0.1943|0.19||DORA|1|||||||SPOT||1695091686000|0.01|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.0001|
SSWPUSDT|SSWP-USDT|0.002198|297.6858|0.002206|2483.4959|0.002198|180131.1862|0.002173|0.002414|0.002067|2854358.2477342058|1306287106.7001|1707816698109|0.002124|0.002175||SSWP|1|||||||SPOT||1686538771000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
FTMUSDT|FTM-USDT|0.4007|372.629147|0.4008|1900|0.4006|3734.251316|0.3802|0.4064|0.3739|2921706.514853434|7374317.758742|1707816698010|0.4017|0.3948||FTM|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
RPLUSDC|RPL-USDC|29.49|0.1|29.56|8.4574|29.48|8.4789|28.63|29.62|28.15|13047.622318|453.6909|1707816669006|29.32|28.55||RPL|1|||||||SPOT||1677659381000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.01|
RIOUSDT|RIO-USDT|0.7987|17.300345|0.7988|262.5|0.7961|131.793173|0.717|0.7997|0.6955|919589.6700310387|1224210.689976|1707816670911|0.7725|0.7409||RIO|1|||||||SPOT||1600216218000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
FILETH|FIL-ETH|0.002072|4.5134|0.002076|148.2443|0.002072|198.7937|0.002112|0.002116|0.002034|22.3987125559|10805.8792|1707816697914|0.00205|0.0021||FIL|1|||||||SPOT||1606950008000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||ETH||live||0.000001|
LRCUSDC|LRC-USDC|0.2429|29.5381|0.2433|2096.1223|0.2431|2309.1809|0.2394|0.2473|0.2347|15992.93353601|65681.9763|1707816697921|0.246|0.2417||LRC|1|||||||SPOT||1654585175000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
MAGICUSDT|MAGIC-USDT|1.2823|77.98487|1.2826|153.75|1.2821|153.75|1.2214|1.3125|1.2121|5696200.4083766878|4456377.056694|1707816695910|1.2988|1.2825||MAGIC|1|||||||SPOT|5|1644820923000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
LTCBTC|LTC-BTC|0.00145|0.365|0.001451|9.3687|0.00145|6.575|0.001474|0.00148|0.00144|5.148849878581|3538.860263|1707816697414|0.001459|0.001446||LTC|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||BTC||live||0.000001|
DYDXUSDC|DYDX-USDC|3.053|33.6882|3.055|135.2568|3.05|410.398|2.867|3.06|2.825|17455.9750192|5807.074|1707816690311|3.04|2.918||DYDX|1|||||||SPOT||1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
DGBUSDT|DGB-USDT|0.008131|4828.067976|0.008139|13687.781533|0.008116|94678.824657|0.007752|0.008162|0.007681|35554.742837185955|4490061.2173|1707816696012|0.008061|0.007899||DGB|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
LRCUSDT|LRC-USDT|0.2431|612.769755|0.2433|6409.501182|0.2431|7854.775279|0.2377|0.2474|0.2339|780942.3434720214|3207448.906089|1707816698005|0.2458|0.2422||LRC|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ETHEURT|ETH-EURT|2476.25|0.004489|2479.84|1.689434|2472.41|1.689434|2322.07|2497.07|2301.25|3240.62673559|1.370404|1707816695509|2485.8|2377.92||ETH|1|||||||SPOT||1658201420000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||EURT||live||0.01|
QTUMBTC|QTUM-BTC|0.0000611|4.53027|0.0000611|91.90245|0.000061|104.7114|0.0000623|0.0000623|0.0000606|0.079879578566|1303.31572|1707816696509|0.0000614|0.0000606||QTUM|1|||||||SPOT||1548133413000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|1||BTC||live||0.0000001|
DYDXUSDT|DYDX-USDT|3.055|21.948717|3.053|270.51374|3.052|268.47724|2.859|3.062|2.819|7084531.642407445|2373781.542807|1707816694106|3.039|2.933||DYDX|1|||||||SPOT|5|1631096475000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
USDTBRL|USDT-BRL|5|260.034|5|1635.13513|4.987|1680.21625|5.01|5.012|4.962|36408.23852828|7294.04878|1707816686014|5|5.01||USDT|1|||||||SPOT||1707290990000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|0.1||BRL||live||0.001|
IGUUSDT|IGU-USDT|0.0293|337.2699|0.02931|3745.1491|0.02919|279.8393|0.0291|0.03091|0.02871|126158.175784717|4262322.6059|1707816688911|0.0297|0.02963||IGU|1|||||||SPOT||1676528843000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
