gen_name|original_name|open|high|low|close|amount|vol|count|bid|bidSize|ask|askSize
RACAUSDT|racausdt|0.0001554|0.0001588|0.0001547|0.0001577|9795276735.026304|1530474.598672738|43360|0.0001569|545939.4097|0.0001586|89383.9701
UNQUSDT|unqusdt|0.009762|0.011993|0.008536|0.01096|5895580.390893606|61315.96470597043|2681|0.010884|1100.9174|0.010963|1086.6073
LSDUSDT|lsdusdt|8.2048|8.3554|8.1809|8.26|209770.60669081178|1733120.52941045|21716|8.2579|1.7667|8.2615|2.6501
SHRAPUSDT|shrapusdt|0.271709|0.295586|0.269098|0.293201|1903140.348562367|526457.3594620274|14453|0.291242|139.6895|0.294822|589.1178
OGVUSDT|ogvusdt|0.008549|0.009707|0.008531|0.009526|25330391.5202|231793.9296945272|5084|0.009514|137816.6172|0.00954|4470.1935
C1D1X6Z7|c1d1x6z7|1.755|1.755|1.755|1.755|0.0|0.0|0|0.0|0.0|7.0|1.0
USDPUSDT|usdpusdt|0.9862|0.9862|0.9862|0.9862|21.0063|20.71641306|1|0.9708|101.9777|1.0011|187.9393
REQUSDT|requsdt|0.1158|0.1208|0.1131|0.1141|623857.844148902|71971.25236723|2084|0.1137|879.5|0.1146|9246.5
COMUSDT|comusdt|1.8302|2.0665|1.8|1.8782|1328271.8790553508|2511858.615475|21842|1.8653|6.1232|1.8888|8.1182
LQTYUSDT|lqtyusdt|1.4404|1.4594|1.4276|1.4465|4279841.166472936|6147914.70355626|159054|1.4458|9.3946|1.4465|23.3747
XTMUSDT|xtmusdt|0.03985|0.040426|0.038772|0.039818|1280953.7299154901|50709.4184521197|2372|0.039347|7430.9181|0.040122|17761.4414
CTSIUSDT|ctsiusdt|0.2825|0.2887|0.2798|0.2845|332607.0431365288|94287.825076|3588|0.2839|238.85|0.2851|2411.35
AACUSDT|aacusdt|0.000103|0.000108|0.000101|0.000107|61376114.53674677|6430.21474841|510|0.000105|889705.12|0.000108|49234.74
PRISMAUSDT|prismausdt|0.7047|0.745|0.694|0.7064|4650332.085521108|3294959.2488275887|37649|0.7051|325.0696|0.7079|23.454
IPVUSDT|ipvusdt|5.7936|5.908|5.7919|5.8936|528003.4425|3094998.7496023434|31295|5.8938|2.37|5.8939|1.49
PUSHUSDT|pushusdt|0.2122|0.2194|0.2121|0.2129|271635.84001745126|58585.02985431|3126|0.2121|113.9819|0.214|345.3652
KLAYUSDT|klayusdt|0.2283|0.2347|0.2272|0.2312|2257239.562776787|516031.79169556|12114|0.231|1892.66|0.2312|401.9678
BADGERUSDT|badgerusdt|3.5337|3.6864|3.5168|3.6358|216387.26500234284|775765.76425531|22011|3.634|5.1775|3.6383|22.4421
ARKMUSDT|arkmusdt|0.6204|0.6295|0.6036|0.6174|1765564.5685163306|1080247.88757036|13148|0.6147|890.4085|0.6207|138.7104
FTIUSDT|ftiusdt|2.409e-05|2.421e-05|2.387e-05|2.41e-05|19229046870.92|462536.467068789|24325|2.396e-05|3256052.0|2.422e-05|1673099.53
MPLXUSDT|mplxusdt|0.2378|0.2901|0.2297|0.2403|1121545.5669239573|268979.29483228|6031|0.2371|50.6607|0.2435|284.7711
PROPYUSDT|propyusdt|0.4856|0.4921|0.4796|0.484|1685586.263515941|812717.58059751|13823|0.4834|619.5804|0.485|6.7279
RNDRUSDT|rndrusdt|4.6373|5.0834|4.5899|5.0285|47752.51358036791|227653.19993707|6213|5.0178|28.4549|5.0289|130.3668
STRXTRX|strxtrx|1.0392|1.0429|1.0242|1.0397|1124.0808|1161.46939544|20|1.0241|9.8134|1.0416|2421.1212
IOSTUSDT|iostusdt|0.008587|0.009001|0.008556|0.008687|233427851.17209136|2019970.3335706673|39591|0.008686|2128.1281|0.008689|100150.2253
YGGUSDT|yggusdt|0.4608|0.4775|0.4564|0.4697|8646914.165447624|4010149.1873215|109583|0.4696|48.7771|0.4699|164.7154
WWYUSDT|wwyusdt|0.008227|0.008308|0.007756|0.00791|96695170.7409|777383.951684054|3321|0.00784|21299.9699|0.007991|10166.44
STETHUSDT|stethusdt|2527.9|2699.98|2516.54|2636.1|12.9717|33671.093273|1683|2615.01|0.1329|2655.0|0.0066
NTUSDT|ntusdt|0.001233|0.001272|0.001193|0.001233|7599913.998242038|9528.740694202|798|0.001232|8928.5714|0.001251|13883.1569
ATOMUSDT|atomusdt|9.8451|10.0877|9.7721|10.0313|1478589.868330972|14629316.321760712|79217|10.0283|36.196|10.0345|15.496
CSPRUSDT|csprusdt|0.0338|0.0344|0.033|0.0341|9402567.265421188|319501.31711657|5078|0.0341|5280.9|0.0343|7655.9
RSRUSDT|rsrusdt|0.002435|0.002537|0.002435|0.0025|502955.6473841464|1238.76216362|51|0.0025|137599.36|0.002503|205417.15
HECUSDT|hecusdt|0.07637|0.0771|0.07072|0.07255|1352451.8660571428|100111.310870226|4980|0.07253|542.0006|0.07257|46.5447
H3H3X8Z9|h3h3x8z9|0.0066|0.0066|0.0066|0.0066|0.0|0.0|0|0.0|0.0|0.0|0.0
FCT2USDT|fct2usdt|0.054352|0.054909|0.054247|0.054325|650452.66|35422.51180298|211|0.054403|690.88|0.054778|1164.6
GTUSDT|gtusdt|4.718|4.7345|4.522|4.6951|11461.31|53489.564931|3004|4.6774|4.2|4.7184|4.68
SMILEYUSDT|smileyusdt|3.79e-12|6.42e-12|3.76e-12|5.67e-12|5.4084650865288e+16|256921.75195034352|6443|5.66e-12|10257308495908.197|5.91e-12|39055082987238.3
DAIUSDT|daiusdt|0.996|1.001|0.9958|0.999|3627635.889454534|3616229.75426552|24381|0.9987|366.33|0.9994|269.78
SOLBTC|solbtc|0.00217631|0.00229337|0.00217565|0.00227917|438.51608122181034|0.9702264712|437|0.00227921|3.85|0.00228405|0.18
YFIIUSDT|yfiiusdt|940.5301|1004.6666|934.267|957.4492|2679.697205189019|2571026.8231495|37103|955.478|0.209|959.1068|0.0115
BTTUSDC|bttusdc|9.935e-07|1.0186e-06|9.784e-07|9.863e-07|269125782192.3221|266495.84921610676|6286|9.808e-07|119063877.323|9.885e-07|79209821.4143
CRVUSDT|crvusdt|0.5053|0.5359|0.503|0.5161|11727879.42520422|6038765.66123145|54448|0.5162|46.5026|0.5163|30.39
PYTHUSDT|pythusdt|0.553907|0.610971|0.550459|0.598545|12790089.664119441|7288779.849907921|86361|0.597649|919.4339|0.599444|919.4342
FORUSDT|forusdt|0.021646|0.02207|0.021615|0.022044|1360566.532531901|29647.09630243|1624|0.02194|2810.37|0.022145|1100.0
SWFTCUSDT|swftcusdt|0.0028908|0.0030309|0.0027891|0.0028706|546314262.4833311|1570677.5799509168|45186|0.0028488|28849.843|0.0028941|4179.518
SUKUUSDT|sukuusdt|0.0543|0.0571|0.0543|0.0561|161507.4931|8953.59327464|526|0.0559|577.9143|0.0566|205.1321
CTCUSDT|ctcusdt|0.559|0.5662|0.5465|0.5497|16596595.258256797|9174000.60413408|47662|0.5494|120.836|0.5501|27.599
BSVUSDT|bsvusdt|81.3724|83.9609|80.6906|81.9164|257374.32246403125|20924356.21493915|162006|81.863|1.623|81.9626|1.2206
NANOUSDT|nanousdt|1.1701|1.199|1.1601|1.1854|570394.344261318|668781.88298177|14314|1.1722|49.2905|1.1852|41.4188
1INCHUSDT|1inchusdt|0.430204|0.440846|0.427752|0.436453|11113814.138596317|4800975.28846033|82893|0.436257|527.5594|0.436649|44.5476
1CATUSDT|1catusdt|0.004287|0.00493|0.004217|0.004726|1276061083.2352216|5753855.028565623|57399|0.004715|32013.4793|0.004743|22639.9697
GTAIUSDT|gtaiusdt|1.9162|2.0|1.8983|1.9434|6872830.028466307|13282494.678075215|67672|1.938|10.3199|1.9492|70.6056
YFIUSDT|yfiusdt|7449.03|7807.78|7417.45|7670.04|133.10874365213567|1006033.71177788|17383|7667.61|0.004425|7672.76|0.02808
BCHBTC|bchbtc|0.005674|0.00581|0.00551|0.005517|110.609|0.6327860658|240|0.005518|0.2813|0.00553|2.0
MULTIUSDT|multiusdt|0.6774|0.829|0.6588|0.6995|655363.3380685948|451700.56444984954|9874|0.6942|61.2693|0.7056|19.6575
SFUNDUSDT|sfundusdt|3.4273|3.6272|3.3933|3.6019|466227.8456144358|1632986.16721141|20638|3.6001|42.1269|3.6157|7.8696
FUSEUSDT|fuseusdt|0.06183|0.06386|0.06179|0.06335|10043166.466453364|627151.807851186|5516|0.06314|3299.8169|0.06337|1795.6981
TOKEUSDT|tokeusdt|0.7268|0.8029|0.7248|0.7858|41972.5154|31755.35996611|1629|0.7671|89.9491|0.8041|26.0038
FIOUSDT|fiousdt|0.033658|0.03381|0.033308|0.033602|4738109.823172643|158969.4994288019|3562|0.033508|453.9885|0.033708|2977.3506
JASMYUSDT|jasmyusdt|0.005773|0.005978|0.005704|0.005965|105051524.13542652|613091.4456292759|13552|0.00596|115041.7026|0.00597|115041.7026
USDTBRL|usdtbrl|5.007|5.05|5.0|5.042|3028.2253687452867|15208.14250293|79|5.003|58.0|5.042|37.31792939309798
DOSEUSDT|doseusdt|0.004173|0.0045|0.004151|0.004186|718883520.5733048|3027501.201794322|57849|0.004159|14820.6381|0.004215|12358.9271
CHZUSDT|chzusdt|0.100312|0.102398|0.099705|0.101176|20038493.694214094|2022619.6734018996|43493|0.101137|805.7204|0.101215|403.901
UTUSDT|utusdt|0.0045|0.0046|0.0045|0.0045|2641053.1736|11944.07606626|2069|0.0045|345892.9695|0.0046|123995.6879
ARTYUSDT|artyusdt|1.1962|1.4064|1.1637|1.335|599816.1950006702|742512.51005326|14884|1.3258|18.4202|1.3454|75.104
LAMBBTC|lambbtc|3.31e-08|3.42e-08|3.2e-08|3.42e-08|39375843.940467834|1.286253026266|395|3.43e-08|19282.59|3.53e-08|22421.51
DEPUSDT|depusdt|0.003148|0.003167|0.003111|0.003141|327574516.4899|1030323.39157838|29260|0.003119|9653.2434|0.003169|7709.0271
ENJUSDT|enjusdt|0.305|0.3176|0.3035|0.313|6139665.073890848|1897991.36016571|54016|0.3128|128.3824|0.3129|127.8364
GFUSDT|gfusdt|0.19|0.2183|0.1888|0.2|2338748.1308|453332.89196282|21913|0.1982|332.2391|0.2023|178.504
MYROUSDT|myrousdt|0.058731|0.070862|0.057944|0.069131|31856603.30904616|2006093.8158806688|39309|0.069|516.2642|0.069251|413.7057
ORDIUSDT|ordiusdt|64.5462|72.3076|63.5593|70.2606|76861.45701557517|5242049.91133033|85574|70.1849|10.8393|70.3415|30.2678
BULLUSDT|bullusdt|0.004148|0.004365|0.004057|0.004263|12100491.11|50210.0823511|3192|0.004257|4653.19|0.0043|2558.14
RPKUSDT|rpkusdt|0.020658|0.02142|0.020622|0.02122|54501571.19285699|1140062.5449390307|22484|0.021172|1371.8375|0.02128|654.5322
CRUUSDT|cruusdt|1.8982|2.0666|1.8503|1.8902|27716.5791101377|53636.43959387|907|1.8902|124.6239|1.9126|108.2734
ZELIXUSDT|zelixusdt|0.0004352|0.0004808|0.0004349|0.0004566|1666204479.6041|765638.7457633453|13080|0.0004524|40030.5836|0.000462|40252.4434
WANETH|waneth|8.71e-05|8.77e-05|8.48e-05|8.64e-05|705525.1160945285|60.98336230339945|3927|8.63e-05|331.483|8.66e-05|110.1743
BONKUSDT|bonkusdt|1.26312e-05|1.35366e-05|1.24512e-05|1.29272e-05|180273309872.18268|2313060.393249759|44567|1.29205e-05|95281345.32|1.293e-05|8122933.43
ANVUSDT|anvusdt|0.00079|0.0008|0.00075|0.00078|50270466.47273092|39148.590505768|728|0.00078|190450.0048|0.00079|37009.5926
ARKNUSDT|arknusdt|0.000588|0.000629|0.000577|0.000582|1836169143.5497046|1116155.423572408|15032|0.000578|150000.0|0.000589|243712.8357
XEMUSDT|xemusdt|0.0355|0.0368|0.0353|0.0366|1141428.7904195446|40541.59279361|1315|0.0366|535.557|0.0367|8846.1063
CRPTUSDT|crptusdt|0.0501|0.0506|0.0456|0.0464|4825566.4620739035|230016.59779093|9698|0.0461|563.8347|0.0468|1408.665
STORJUSDT|storjusdt|0.6424|0.6819|0.6357|0.6764|3161278.837196539|2073627.5975461|42547|0.6752|147.5921|0.6779|54.0129
TUSDT|tusdt|0.0268|0.0274|0.0267|0.0269|7916296.454607408|212992.94712908|4735|0.0268|46651.8375|0.0269|33651.1497
WHALEUSDT|whaleusdt|0.7471|0.7735|0.7459|0.7724|68306.38914738093|51706.15528797416|1717|0.7692|38.8393|0.7748|13.4331
Q1W2X8Z9|q1w2x8z9|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
XENUSDT|xenusdt|3.69e-07|3.87e-07|3.62e-07|3.66e-07|6044596184390.397|2245846.5432278877|12253|3.66e-07|89662001.59|3.67e-07|3094807.81
AIDOGEUSDT|aidogeusdt|1.6207e-10|1.675e-10|1.6036e-10|1.6709e-10|1.4846842530848216e+16|2434766.982824798|17399|1.6661e-10|178194820914.76|1.675e-10|1725415015449.53
CAPOUSDT|capousdt|0.000419|0.000445|0.000403|0.000423|1088727381.0831437|455563.6981658796|9620|0.000421|82901.1935|0.000427|25912.8386
ERTHAUSDT|erthausdt|0.001385|0.001447|0.00134|0.001376|30776646.403365172|42394.05743627|1771|0.00137|32894.73|0.001386|7561.0
COTIUSDT|cotiusdt|0.0852|0.0912|0.0797|0.0864|7563987.635154646|629021.18449415|14125|0.086|239.12|0.0874|5213.19
FLZUSDT|flzusdt|2.2761|2.3175|2.27|2.283|265127.38280756766|606085.13171106|5624|2.2728|8.7999|2.297|25.2087
NGLUSDT|nglusdt|0.09428|0.09704|0.09327|0.09406|628014.8501|59743.480794742|3924|0.09402|316.8887|0.09702|731.4381
FLOWUSDT|flowusdt|0.8357|0.894|0.8296|0.8734|14323957.246744704|12183994.94221454|154607|0.8724|130.7966|0.8742|343.3899
MOVEZUSDT|movezusdt|0.000741|0.000758|0.000737|0.000754|94899554.9112|70973.8265123019|2591|0.00075|132978.5903|0.000758|36894.3111
NEOUSDT|neousdt|11.93|12.21|11.85|12.01|27534.415770242285|329923.84602634|2675|12.0|101.4695|12.01|3.3451
LOVELYUSDT|lovelyusdt|8e-08|8.39e-08|8e-08|8.05e-08|21920178525128.48|1777943.29887402|25039|8.03e-08|3200498.14|8.07e-08|1257389845.17
TRXTUSD|trxtusd|0.126989|0.127854|0.126989|0.127854|8077.11|1030.89500099|22|0.124101|9968.89|0.129668|1493.41
LBLUSDT|lblusdt|0.004417|0.00468|0.004211|0.004276|118642594.77871309|510900.3399587669|28276|0.004178|6893.2503|0.004373|4738.4577
SANDUSDT|sandusdt|0.472946|0.48524|0.471099|0.479047|6799125.029373112|3233494.782796146|55914|0.478935|197.41|0.479172|1148.1377
MOOVUSDT|moovusdt|0.003153|0.003323|0.003137|0.003169|90305491.51065132|286180.743459491|3134|0.003154|6398.673|0.003181|40.8107
FLZUSDC|flzusdc|2.2816|2.3054|2.184|2.2833|230066.952|526310.46355545|5862|2.184|8.6996|2.4125|12.969
C98USDT|c98usdt|0.2445|0.31|0.2415|0.2909|1478836.3432098771|375313.2567187|5015|0.2864|346.3107|0.2888|345.7514
KAVAUSDT|kavausdt|0.7199|0.7354|0.7164|0.7346|304009.07512896083|219930.18050419|10648|0.7338|245.24|0.7353|100.42
RLCUSDT|rlcusdt|2.2312|2.3252|2.2152|2.2629|197167.4806478356|444604.8932935|9702|2.2621|44.17|2.2682|44.1701
XPETUSDT|xpetusdt|0.8276|0.893|0.8225|0.8638|1204943.5929845746|1023142.040321|17932|0.8577|99.1332|0.8713|32.2205
NULSUSDT|nulsusdt|0.2283|0.251|0.2276|0.2455|1272261.1327889315|293109.54136475|8703|0.2442|407.87|0.2467|213.58668423186057
DAVUSDT|davusdt|0.000555|0.000578|0.000476|0.000492|1138587750.1526248|604567.81475827|7021|0.000486|141975.3086|0.0005|112356.5849
MASKUSDT|maskusdt|3.597|3.733|3.5806|3.6681|4868043.733475876|17712781.94025425|156906|3.6672|3.1198|3.6696|171.8088
BWOUSDT|bwousdt|0.0298|0.0313|0.0288|0.0304|7660562.468126153|232434.82440303|3180|0.0296|2331.081|0.0312|1397.3303
ORBUSDT|orbusdt|0.033431|0.0375|0.032064|0.033455|15313258.976405911|509201.4122553473|27995|0.032937|1319.5211|0.033966|3878.7553
TLMUSDT|tlmusdt|0.013765|0.015549|0.013751|0.014823|8858440.219873657|129409.8880795451|1948|0.01477|59308.0725|0.014882|14721.315
GNSUSDT|gnsusdt|5.4806|5.6406|5.4806|5.6402|108.51827692017147|598.64352515|16|5.5343|23.1413|5.6174|3.627
VRTXUSDT|vrtxusdt|0.2336|0.25|0.2164|0.2433|4869215.2144|1133825.49321761|13409|0.2405|47.9589|0.2458|52.0225
ZRXUSDT|zrxusdt|0.3215|0.3309|0.3199|0.3294|4954075.98|1606135.636255|40776|0.3291|3868.53|0.3298|4526.31
VINUUSDT|vinuusdt|1.1791e-08|1.2498e-08|1.1486e-08|1.2003e-08|235595671121.42972|2739.974892418401|87|1.2003e-08|45175243.0|1.2133e-08|2473542628.0
NUMUSDT|numusdt|0.0517|0.052|0.0442|0.0483|12345709.306084402|598982.26077687|13389|0.0481|318.6436|0.0488|1046.9764
EVERUSDT|everusdt|0.055423|0.0562|0.05307|0.053899|20776.4838|1131.7532129892|39|0.05252|304.3667|0.053697|1119.3618
NPTUSDT|nptusdt|0.4441|0.4458|0.4337|0.4395|196464.6525894094|86573.31582133|1569|0.4384|158.1701|0.4406|107.2037
WLKNUSDT|wlknusdt|0.005235|0.005484|0.0051|0.005158|189219686.77268124|1003124.2428867373|23045|0.005133|10330.0|0.005187|20000.0
BXENUSDT|bxenusdt|1.441e-09|1.557e-09|1.433e-09|1.493e-09|1959878498095.9346|2884.456929210807|132|1.493e-09|4034152468.57|1.499e-09|37687098050.55
RUNEUSDT|runeusdt|5.3269|5.4907|5.2769|5.383|1153734.768388423|6165670.322977|56917|5.3749|235.4112|5.3901|102.185
LVNUSDT|lvnusdt|0.18529|0.19163|0.18528|0.19162|9147808.651994906|1713146.989034242|22025|0.1916|359.0|0.19166|130.4394
MESAUSDT|mesausdt|0.000134|0.000142|0.000131|0.00014|562626327.2962474|76821.0486187942|7336|0.000139|732142.8571|0.000142|14801.7812
ACAUSDT|acausdt|0.1182|0.1233|0.1164|0.1194|8094436.802965508|963577.0068518|25845|0.1193|98.477|0.1195|907.3896
CCROWDUSDT|ccrowdusdt|0.013005|0.014812|0.013|0.014102|98265.5971|1410.4826212219|37|0.013647|1777.229|0.013921|3507.4499
ZETAUSDT|zetausdt|1.9953|2.5187|1.9279|2.3472|7613354.749175752|15587647.29233381|40041|2.3403|642.5|2.3538|7.62
INJUSDT|injusdt|35.3699|37.2666|35.1855|36.8719|3293.843814019894|116049.9425124|541|36.6476|13.8495|36.9754|62.9701
BOXBTC|boxbtc|3.897e-09|3.925e-09|3.693e-09|3.762e-09|5174167.77|0.02003469214225|37|3.759e-09|106411.27|3.858e-09|31550.02
SUNETH|suneth|2.891e-06|2.893e-06|2.737e-06|2.789e-06|10167538.1|28.74520417173|2927|2.79e-06|7359.78|2.794e-06|14997.95
LINAUSDT|linausdt|0.00792|0.008271|0.007917|0.00818|63890302.37072936|509782.1465621338|28003|0.00817|12230.4913|0.008188|9936.516
BTSUSDT|btsusdt|0.003534|0.003786|0.0035|0.003618|8617294.83|30877.18728444|1625|0.003608|4180.13|0.003623|11034.74
STRMUSDT|strmusdt|0.00257|0.00261|0.00242|0.00252|118039177.33600377|301023.62756025576|6666|0.0025|58497.078|0.00254|34710.16
A8S83SD8F8|a8s83sd8f8|12.3|12.3|12.3|12.3|0.0|0.0|0|0.0|0.0|0.0|0.0
SDNUSDT|sdnusdt|0.4261|0.4476|0.4201|0.4246|77565.9446580528|33232.85812832|1664|0.4199|68.68|0.4289|162.38
MONGUSDT|mongusdt|1.1935e-08|1.3524e-08|1.1732e-08|1.2753e-08|93298084665318.22|1156193.355079059|13509|1.2683e-08|2150430863.24|1.2812e-08|7947801361.46
EUROCUSDT|eurocusdt|1.0916|1.095|1.068|1.0767|643004.054|699896.68201173|8484|1.0742|95.773|1.0798|26.2065
XLMUSDT|xlmusdt|0.111694|0.11438|0.111292|0.113234|96797682.89736177|10854308.777362386|153910|0.113234|446.0232|0.11329|2478.4171
WHALESUSDT|whalesusdt|3.3093|3.3332|2.68|2.9051|888634.8885574169|2612640.78836864|22633|2.8602|40.2378|2.9602|8.7263
ADXUSDT|adxusdt|0.1892|0.1939|0.1876|0.1883|1423457.74056743|268376.59003575|4249|0.1882|1051.8165|0.1886|904.3147
RPLUSDT|rplusdt|28.5008|29.8623|28.3685|29.4254|5001.256|145124.36117913|5668|29.1922|3.3913|29.6201|2.2198
WLDUSDT|wldusdt|2.612|2.777|2.577|2.745|1825561.39334053|4785570.18189728|40607|2.743|36.3994|2.747|9.211
OSMOUSDT|osmousdt|1.6408|1.6988|1.6325|1.6543|261437.25588611345|430272.16275308|8701|1.6466|99.1364|1.6592|60.4374
INSURUSDT|insurusdt|0.0476|0.0511|0.0463|0.0486|861610.9454181434|41130.35069427|1727|0.048|1437.5|0.0493|4709.8099
XTZUSDT|xtzusdt|1.0387|1.0583|1.0355|1.0563|2975441.9652418206|3101850.01835923|79780|1.0562|93.757|1.057|94.617
UOSUSDT|uosusdt|0.1794|0.1902|0.1746|0.1801|199080.07138864603|35531.59758627334|1688|0.1799|183.4632|0.1804|109.5432
CEEKUSDT|ceekusdt|0.0511|0.0539|0.0506|0.0524|181106.78543010773|9271.37542949|118|0.0509|1314.5471|0.0516|2015.3685
DKSUSDT|dksusdt|0.0003012|0.0003049|0.0002912|0.0003035|129387425.99271324|39378.947309220996|2172|0.0003032|50674.703166|0.0003045|79734.22
USDCUSDT|usdcusdt|0.9997|1.0|0.9991|0.9998|3237092.4069930105|3235996.643146082|13042|0.9998|4381.2312|0.9999|3932.8701
TRACUSDT|tracusdt|0.7291|0.7747|0.7233|0.7495|807927.9414751931|602158.15238724|13407|0.7438|92.7668|0.7564|34.3841
HSFUSDT|hsfusdt|0.3134|0.3195|0.3126|0.3149|136295.969|42839.35353336|3113|0.3144|118.0485|0.315|36.9001
RANKERUSDT|rankerusdt|0.001991|0.00206|0.001982|0.002021|33296908.3961|67030.8445359803|2359|0.002011|5572.0031|0.002024|5634.2522
DKAUSDT|dkausdt|0.031613|0.032965|0.029963|0.03132|1037764.9468207252|32079.9301461|1706|0.031712|352.39|0.031713|473.0
MTBTC|mtbtc|2.688e-09|2.688e-09|2.688e-09|2.688e-09|0.0|0.0|0|1.009e-09|396432.11|2.685e-09|555940.31
ONTUSDT|ontusdt|0.2381|0.2429|0.2372|0.2421|5015111.039742323|1200329.9113462|13101|0.2418|82.6448|0.2421|413.1665
XRPUSDD|xrpusdd|0.52726|0.5386|0.52433|0.52982|781233.0315555764|412502.6781679|2402|0.52909|2361.38|0.53004|720.94
KANUSDT|kanusdt|0.001022|0.001062|0.001019|0.001057|216106370.2593894|223276.6643306693|8745|0.001056|86850.9409|0.001061|20661.3834
WIFUSDT|wifusdt|0.3138|0.406|0.3056|0.39|14772797.00962072|5184607.39130631|46207|0.3898|1938.9239|0.3903|207.8684
WXTUSDT|wxtusdt|0.00489|0.004911|0.004869|0.004878|224600033.01|1096813.70979787|22773|0.004872|10985.75|0.004885|9472.49
USDDUSDC|usddusdc|1.00165|1.00539|0.99634|0.99926|624852.1793940442|624831.582276241|3319|0.99792|117.2422|0.99948|60.3511
SWFTCBTC|swftcbtc|5.819e-08|6.067e-08|5.598e-08|5.732e-08|13807376.538683433|0.7953486152568|768|5.689e-08|7692.77|5.786e-08|12667.32
LENAUSDT|lenausdt|0.001|0.001064|0.0009|0.001001|7215149.694004096|7065.9442053843|158|0.000923|74756.2296|0.001|79328.3761
SPRTUSDT|sprtusdt|0.000405|0.000446|0.00039|0.00041|192374386.89689806|80281.6448330517|479|0.000414|24390.6591|0.000416|166499.9999
STARLYUSDT|starlyusdt|0.005354|0.005359|0.00515|0.005167|123625099.6845|650276.3440246984|15547|0.00516|4673.9119|0.00517|226.9558
PUNDIXUSDT|pundixusdt|0.4198|0.4286|0.4187|0.4242|1041810.9089|440060.5186538|9822|0.4229|69.1894|0.4246|552.5286
TROLLUSDT|trollusdt|2.545e-08|3.05e-08|2.305e-08|2.747e-08|519860609331445.9|14158071.452203093|103019|2.743e-08|15987223814.08|2.753e-08|763914150.59
SNCBTC|sncbtc|7.109e-07|7.139e-07|7.031e-07|7.032e-07|5517337.9|3.885207967935|241|7.049e-07|217.7|7.079e-07|1693.88
ALT0USDT|alt0usdt|0.2537|0.2608|0.2425|0.2533|12223361.661733374|3096009.42237479|29483|0.2528|3.871|0.2552|100.0415
WSTUSDTUSDT|wstusdtusdt|1.025211|1.027|1.022268|1.024174|1373544.1954|1407063.4482202502|35046|1.020929|27.122|1.027|10839.4375
JUMBOUSDT|jumbousdt|0.0702|0.0748|0.0699|0.0707|5614507.805729333|399456.41199596814|1016|0.0702|80.2573|0.0713|737.8258
GQUSDT|gqusdt|0.001833|0.001869|0.001761|0.001778|921971819.2373368|1679898.5960375993|16162|0.001772|12031.0653|0.001787|6703.6063
VOLTUSDT|voltusdt|3.775e-07|3.849e-07|3.302e-07|3.676e-07|7415724578.641978|2750.199835873455|92|3.568e-07|84080717.44|3.678e-07|135139725.37
BTTUSDD|bttusdd|9.934e-07|1.0144e-06|9.78e-07|9.865e-07|278179452167.4611|274760.47391312587|2347|9.849e-07|846286777.2851|9.872e-07|79.3386
LAMBUSDT|lambusdt|0.00167|0.00173|0.001613|0.001722|7733503.785442963|12700.4227773065|239|0.00172|259117.7724|0.001744|8358.7612
XRPUSDT|xrpusdt|0.52772|0.5378|0.52458|0.52949|42338575.18565436|22380612.566565514|84338|0.52934|619.1|0.52957|1322.2
HOTCROSSUSDT|hotcrossusdt|0.00417|0.00473|0.00416|0.00464|7384522.404490995|31598.46624256082|1539|0.00457|6599.9262|0.00472|6172.8395
COLUSDT|colusdt|0.5992|0.6037|0.5887|0.6004|175723.6998|104244.4375963|2962|0.5642|39.9075|0.601|40.6279
BTTUSDT|bttusdt|9.916e-07|1.0075e-06|9.765e-07|9.859e-07|3565171213506.25|3522770.4719448094|45526|9.854e-07|304685561.0|9.868e-07|79209821.4143
VETUSDT|vetusdt|0.031093|0.032026|0.03|0.031985|9870971.871643228|308019.3255278384|11573|0.031972|1700.0|0.032004|47823.2368
GMTUSDT|gmtusdt|0.2539|0.2675|0.2521|0.2611|4692836.638851244|1204437.51735802|24147|0.261|193.7982|0.2612|193.7982
BOBUSDT|bobusdt|2.076e-05|2.2e-05|2.039e-05|2.102e-05|52403615022.98756|1100788.450942786|12189|2.101e-05|7300019.48|2.106e-05|822129.63
OCEANUSDT|oceanusdt|0.4848|0.4989|0.4792|0.4983|6310523.23757975|3057749.90388036|36492|0.4982|72.5715|0.4987|551.8686
DGBBTC|dgbbtc|1.545e-07|1.545e-07|1.545e-07|1.545e-07|7805.348778625954|0.001264478001|6|1.544e-07|2590.67|1.667e-07|802.08
PROPYBTC|propybtc|9.7e-06|9.88e-06|9.53e-06|9.65e-06|103930.88|1.0151078717|1060|9.64e-06|228.29|9.7e-06|309.02
GALUSDT|galusdt|2.358|2.6172|2.331|2.3813|230392.73784411163|545453.41241691|14361|2.3702|11.649|2.3895|97.9199
ELONUSDT|elonusdt|1.54e-07|1.64e-07|1.5e-07|1.59e-07|825531716557.0|128968.90800743805|4374|1.59e-07|1257861635.22|1.6e-07|1007856399.81
BTCTUSD|btctusd|49881.38|49881.38|49881.38|49881.38|0.014898|743.13279924|1|50191.05|0.025|51548.12|0.000999
NBSUSDT|nbsusdt|0.00015|0.000162|0.00015|0.000154|434822365.14725894|65002.77725576|2794|0.000152|122237.54|0.000156|368627.72
