gen_name|original_name|bidPrice|bidQty|askPrice|askQty|status|baseAsset|baseAssetPrecision|quoteAsset|quotePrecision|quoteAssetPrecision|baseCommissionPrecision|quoteCommissionPrecision|orderTypes|isSpotTradingAllowed|isMarginTradingAllowed|quoteAmountPrecision|baseSizePrecision|permissions|filters|maxQuoteAmount|makerCommission|takerCommission|quoteAmountPrecisionMarket|maxQuoteAmountMarket|fullName
AICOIN1USDT|AICOIN1USDT|0.00001279|1735804.30|0.00001348|673172.70|ENABLED|AICOIN1|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AICoin
AMGUSDT|AMGUSDT|0.04609|1045.50|0.04669|193.92|ENABLED|AMG|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DeHeroGame Amazing
PIXELPANICUSDT|PIXELPANICUSDT|0.0000482|1508216.35|0.0000577|1042411.95|ENABLED|PIXELPANIC|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Pixel Panic
STXUSDT|STXUSDT|2.7200|2758.10|2.7204|103.88|ENABLED|STX|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Stacks
MONIEUSDT|MONIEUSDT|0.09200|108.69|0.09331|1644.56|ENABLED|MONIE|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Infiblue World
FETUSDT|FETUSDT|0.9454|614.19|0.9455|22767.24|ENABLED|FET|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Fetch.AI
RLOUSDT|RLOUSDT|0.0004121|72797.86|0.0007356|11827.26|ENABLED|RLO|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Reelon
SURFBOARDUSDT|SURFBOARDUSDT|0.07401|2427.45|0.07431|551.94|ENABLED|SURFBOARD|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SurfBoard
DWARSUSDT|DWARSUSDT|0.238|1773.95|0.245|331.96|ENABLED|DWARS|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Dynasty Wars
MOOVUSDT|MOOVUSDT|0.004134|3125.30|0.004283|5033.57|ENABLED|MOOV|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|2|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|dotmoovs
STBOTUSDT|STBOTUSDT|0.001800|8526937.68|0.001873|100184.69|ENABLED|STBOT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SolTradingBot
LAVAUSDT|LAVAUSDT|0.04923|109.59|0.04956|571.92|ENABLED|LAVA|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|5|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Vulcan Forged
HYDRAUSDT|HYDRAUSDT|0.5639|11.35|0.5686|31.56|ENABLED|HYDRA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HYDRA
ADAUSDT|ADAUSDT|0.6340|41673.72|0.6341|19956.82|ENABLED|ADA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cardano
SWEATUSDT|SWEATUSDT|0.010815|34221.92|0.010827|940.75|ENABLED|SWEAT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sweat Economy
XMXUSDT|XMXUSDT|0.000011903|13627.07|0.000012181|18983176.08|ENABLED|XMX|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XMAX
FORTHUSDT|FORTHUSDT|3.696|2.06|3.731|3.15|ENABLED|FORTH|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AmpleforthGovernance
NCAUSDT|NCAUSDT|0.000000000000076|198806060607175.12|0.000000000000100|1160518994724823.26|ENABLED|NCA|2|USDT|15|15|2|15|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NexaCash
KMAUSDT|KMAUSDT|0.0021561|389659.51|0.0021719|32517.00|ENABLED|KMA|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Calamari Network
BZAIUSDT|BZAIUSDT|0.002300|4696.33|0.002339|4414.06|ENABLED|BZAI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BandZai
FLOKIUSDT|FLOKIUSDT|0.00003482|56679187|0.00003485|20689500|ENABLED|FLOKI|0|USDT|8|8|0|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FLOKI
CGPTUSDT|CGPTUSDT|0.283800|90.47|0.285061|105.24|ENABLED|CGPT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ChainGPT
FREEUSDT|FREEUSDT|0.00008767|252624.40|0.00009007|7227.48|ENABLED|FREE|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FreeRossDAO
ACNUSDT|ACNUSDT|0.00005140|109406.40|0.00005197|250144.31|ENABLED|ACN|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ACN
BPCUSDT|BPCUSDT|0.013160|973.27|0.013168|2471.32|ENABLED|BPC|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Brave Power Crystal
IPMBUSDT|IPMBUSDT|47.54|0.17|47.55|0.37|ENABLED|IPMB|2|USDT|2|2|2|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|IPMB
SENDUSDT|SENDUSDT|0.016300|8623.25|0.016397|1332.46|ENABLED|SEND|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Send Finance
NPICKUSDT|NPICKUSDT|0.00009435|53089.73|0.00009702|238701.35|ENABLED|NPICK|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NPICK BLOCK
QUICKUSDT|QUICKUSDT|0.05716|2615.37|0.05776|182.94|ENABLED|QUICK|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Quickswap
TKXUSDT|TKXUSDT|15.887|1.21|15.956|1.21|ENABLED|TKX|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Tokenize Emblem
ICEUSDT|ICEUSDT|0.007000|15661.05|0.007054|6431.97|ENABLED|ICE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ICE NET
AKIUSDT|AKIUSDT|0.02759|4269.67|0.02770|19278.60|ENABLED|AKI|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Aki Protocol
PABLOUSDT|PABLOUSDT|0.06300|2495.99|0.06375|716.61|ENABLED|PABLO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Pablo DeFi
AOSUSDT|AOSUSDT|0.00002750|1636363.63|0.00002940|795711.76|ENABLED|AOS|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AI DAO Network
AMOUSDT|AMOUSDT|0.001194|39565.23|0.001202|36865.46|ENABLED|AMO|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Amino
UMEEUSDT|UMEEUSDT|0.004312|1597.51|0.004340|28479.16|ENABLED|UMEE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Umee
LOOKSUSDT|LOOKSUSDT|0.08136|9846.00|0.08140|5252.84|ENABLED|LOOKS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|LooksRare
PIPUSDT|PIPUSDT|0.09815|132.04|0.10023|127.86|ENABLED|PIP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PIP
EOSCUSDT|EOSCUSDT|0.0023514|42102.57|0.0024795|13603.97|ENABLED|EOSC|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|EOS FORCE
MKOUSDT|MKOUSDT|0.000201|29850.74|0.000210|552.23|ENABLED|MKO|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mikoko
TGTUSDT|TGTUSDT|0.016608|11793.46|0.017297|1041.82|ENABLED|TGT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|THORWallet DEX
HYUSDT|HYUSDT|0.0000092|3260869.56|0.0000148|3096982.31|ENABLED|HY|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HY
ETPUSDT|ETPUSDT|0.015010|499.14|0.016154|35298.06|ENABLED|ETP|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Metaverse
HAMUSDT|HAMUSDT|0.000000001807|25115634728|0.000000001821|105243764378|ENABLED|HAM|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|1000000|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hamster
ZIXUSDT|ZIXUSDT|0.0001401|1415039.00|0.0001422|59174.44|ENABLED|ZIX|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Coinzix
PACUSDT|PACUSDT|0.00005544|262105.78|0.00005680|155317.76|ENABLED|PAC|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PAC Protocol
RPGUSDT|RPGUSDT|0.8837|59.40|0.9030|299.37|ENABLED|RPG|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rangers Protocol
SOULSUSDT|SOULSUSDT|0.008153|3828.91|0.008216|1343.09|ENABLED|SOULS|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|The Unfettered Souls
TFUSDT|TFUSDT|0.0000065|16011999.67|0.0000086|895522.38|ENABLED|TF|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TurtleFly
PORKUSDT|PORKUSDT|0.0000004724|39997883|0.0000004833|12414649|ENABLED|PORK|0|USDT|10|10|0|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PepeFork
VIZUSDT|VIZUSDT|0.005427|6449.23|0.006265|6591.47|ENABLED|VIZ|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|VIM
AVAXUSDT|AVAXUSDT|39.00|5481.51|39.01|2139.38|ENABLED|AVAX|2|USDT|2|2|2|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Avalanche
DRAGON404USDT|DRAGON404USDT|0.00000706|33499590.90|0.00000725|879087.14|ENABLED|DRAGON404|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Dragon
CLIPSUSDT|CLIPSUSDT|0.0000009050|9850000.00|0.0000009859|21613342.03|ENABLED|CLIPS|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CLIPS
ADDCLASUSDT|ADDCLASUSDT|0.000001120|86703032.04|0.000001184|32350826.74|ENABLED|ADDCLAS|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Clash of adventure
ZLWUSDT|ZLWUSDT|0.006566|1898.98|0.006589|2246.17|ENABLED|ZLW|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Zelwin
CRDCUSDT|CRDCUSDT|0.0006048|38150.18|0.0006184|41715.46|ENABLED|CRDC|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cardiocoin
SRMUSDT|SRMUSDT|0.04890|112.47|0.04901|2248.73|ENABLED|SRM|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Serum
BIZAUSDT|BIZAUSDT|0.004759|37465.37|0.004856|1100.00|ENABLED|BIZA|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BizAuto
GXUSDT|GXUSDT|0.00002659|522569.71|0.00002838|325964.94|ENABLED|GX|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GyroX
RIBUSDT|RIBUSDT|0.04827|479.70|0.04947|378.76|ENABLED|RIB|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ribus
ARVUSDT|ARVUSDT|0.00003701|3864893.50|0.00003712|175107.75|ENABLED|ARV|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|6000|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ariva
OOEUSDT|OOEUSDT|0.015767|1749.86|0.015805|8656.07|ENABLED|OOE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|OpenOcean
SATS2USDT|SATS2USDT|0.000000000000754|33156498673740.05|0.000000000000987|53166857528337.54|ENABLED|SATS2|2|USDT|15|15|2|15|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SatsMax
PKUSDT|PKUSDT|0.000610|8360.65|0.000725|31594.18|ENABLED|PK|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PickUp
JINUSDT|JINUSDT|0.0001163|155579.15|0.0001285|638320.25|ENABLED|JIN|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|JinDAO
WORKUSDT|WORKUSDT|0.3856|2591.75|0.3860|51.81|ENABLED|WORK|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Work X
BRNUSDT|BRNUSDT|0.46026|440.12|0.46027|2012.85|ENABLED|BRN|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BRN Metaverse
COMPUSDT|COMPUSDT|60.83|269.874|60.84|274.391|ENABLED|COMP|3|USDT|2|2|3|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Compound
PUMPUSDT|PUMPUSDT|0.00002538|275807.72|0.00002844|1877986.51|ENABLED|PUMP|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|2024 PUMP
ESCUSDT|ESCUSDT|0.0003706|47220.14|0.0004671|65685.75|ENABLED|ESC|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|EcoGreen
ULTIMAUSDT|ULTIMAUSDT|5633.47|0.0150|5633.52|0.0037|ENABLED|ULTIMA|4|USDT|2|2|4|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ULTIMA
CYBERTRUCKUSDT|CYBERTRUCKUSDT|0.00000000000005684|2683172217843|0.00000000000005993|2963242617948335|ENABLED|CYBERTRUCK|0|USDT|17|17|0|17|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CyberTruck
JGNUSDT|JGNUSDT|0.03806|531.47|0.03924|2848.62|ENABLED|JGN|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Juggernaut DeFi
DRAGOUSDT|DRAGOUSDT|0.09182|124.70|0.09237|774.92|ENABLED|DRAGO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Drago
KMICEUSDT|KMICEUSDT|0.00000937|925178.22|0.00001073|1379674.62|ENABLED|KMICE|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Scklingmice
CENNZUSDT|CENNZUSDT|0.017500|9640.99|0.018205|4406.61|ENABLED|CENNZ|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|5|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Centrality
OMAXUSDT|OMAXUSDT|0.0040007|21786.02|0.0040061|3821.40|ENABLED|OMAX|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|OMAX
NKOUSDT|NKOUSDT|0.05309|903.35|0.05320|595.23|ENABLED|NKO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Neoki
TPTUSDT|TPTUSDT|0.006795|2509.41|0.007017|719.01|ENABLED|TPT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Token Pocket
GROKBANKUSDT|GROKBANKUSDT|0.0000000000001300|299089436344337|0.0000000000001377|280291251035273|ENABLED|GROKBANK|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GrokBank
CREAMUSDT|CREAMUSDT|16.64|105.41|16.68|57.51|ENABLED|CREAM|2|USDT|2|2|2|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CREAM
IOTXUSDT|IOTXUSDT|0.06053|4212.00|0.06056|18822.18|ENABLED|IOTX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|IoTeX Network
LUXURYUSDT|LUXURYUSDT|0.00000000000004624|678134692470309|0.00000000000005172|116947294475677|ENABLED|LUXURY|0|USDT|17|17|0|17|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|LUXURY
ILVUSDT|ILVUSDT|101.11|58.5322|101.12|53.0823|ENABLED|ILV|4|USDT|2|2|4|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Illuvium
IMPTUSDT|IMPTUSDT|0.005358|2612.90|0.005932|4477.37|ENABLED|IMPT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|IMMOPET
ACXUSDT|ACXUSDT|0.18800|313.77|0.19237|61.46|ENABLED|ACX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Across Protocol
