gen_name|original_name|open|high|low|close|amount|vol|count|bid|bidSize|ask|askSize
PHCRUSDT|phcrusdt|8.21e-06|9.23e-06|7.77e-06|8.65e-06|2620046531.865677|22426.081207726|1144|8.63e-06|1274799.129|8.75e-06|1233383.0149
BLURUSDT|blurusdt|0.767|0.7928|0.7329|0.7677|12231818.288684737|9403077.41141074|84903|0.7674|1526.3152|0.7681|23.9965
XPNTUSDT|xpntusdt|0.1607|0.168|0.1528|0.1604|214806.3810405502|34338.46019434|1713|0.1585|93.7232|0.1624|130.7962
RACAUSDT|racausdt|0.0001671|0.0001698|0.000162|0.0001633|9163108223.84928|1516157.5043221065|43020|0.0001622|576025.0195|0.0001648|771197.5308
UNQUSDT|unqusdt|0.013115|0.01375|0.012282|0.013229|3412414.841045695|44242.6867274596|2106|0.013131|912.5475|0.0133|83.8642
LSDUSDT|lsdusdt|9.4865|9.5143|9.2654|9.2663|176682.73346069633|1667722.93551581|20043|9.2648|6.7999|9.2682|10.5405
SHRAPUSDT|shrapusdt|0.306222|0.308806|0.286451|0.286876|1784331.924547869|532825.2438886615|14338|0.286451|515.9497|0.287191|455.0506
OGVUSDT|ogvusdt|0.010431|0.010483|0.009998|0.010277|24006706.9226|247884.9469381015|5376|0.010222|1968.8915|0.010339|13944.1532
C1D1X6Z7|c1d1x6z7|1.755|1.755|1.755|1.755|0.0|0.0|0|0.0|0.0|7.0|1.0
USDPUSDT|usdpusdt|0.9886|0.9886|0.9886|0.9886|53.5554|52.94486844|1|0.9887|100.1314|1.0048|58.3462
REQUSDT|requsdt|0.1069|0.1076|0.1022|0.1049|672190.4615706552|71145.60566339|2078|0.1043|8298.8|0.1056|6405.4
COMUSDT|comusdt|1.3535|1.3949|1.295|1.3844|3099150.5077178897|4157739.08887707|25312|1.3785|37.3434|1.3894|12.7336
LQTYUSDT|lqtyusdt|1.541|1.5551|1.4822|1.5297|4038797.871709728|6167926.56906974|154447|1.529|200.1225|1.5306|697.9179
XTMUSDT|xtmusdt|0.048093|0.049279|0.045758|0.046507|1081488.150401901|52038.3019362913|2472|0.045759|3154.672|0.046694|1473.9406
CTSIUSDT|ctsiusdt|0.3038|0.3229|0.2979|0.3222|328339.42|100476.849264|3693|0.3216|2328.88|0.3226|1871.36
AACUSDT|aacusdt|0.000121|0.000129|0.000106|0.000112|650137318.9335909|78849.86096695|3522|0.000111|278161.65|0.000112|1775896.62
PRISMAUSDT|prismausdt|0.7221|0.8828|0.7216|0.7585|4773200.147696385|3558557.695917522|39365|0.7569|68.4251|0.76|31.015
IPVUSDT|ipvusdt|4.2894|4.2985|4.2669|4.2789|741522.9834|3176644.42526648|32293|4.2788|3.51|4.2791|4.18
PUSHUSDT|pushusdt|0.2216|0.23|0.219|0.2252|456300.96183655143|102445.00372959732|5646|0.2232|53.0|0.2252|294.6032
KLAYUSDT|klayusdt|0.2337|0.2428|0.2279|0.2359|2000313.2218|469735.7263098|10817|0.2358|1460.2093|0.2361|483.9522
BADGERUSDT|badgerusdt|4.26|4.313|4.0778|4.1802|185460.99919124832|784878.06932707|22343|4.1765|5.7695|4.183|3.09
ARKMUSDT|arkmusdt|1.0709|1.1101|0.9836|1.0424|1298142.7450349217|1379586.80469372|14288|1.0394|1442.4|1.0451|527.938
FTIUSDT|ftiusdt|2.41e-05|2.493e-05|2.355e-05|2.427e-05|20836447005.493546|502383.671040199|28370|2.394e-05|922360.37|2.459e-05|600000.0
MPLXUSDT|mplxusdt|0.2402|0.2435|0.2255|0.2263|1165313.4101043975|279738.2922582|6229|0.2248|54.5854|0.2279|92.1545
PROPYUSDT|propyusdt|0.4696|0.4799|0.4544|0.4552|1818552.475919006|846090.9759228908|14502|0.4525|169.8587|0.4578|43.9075
RNDRUSDT|rndrusdt|6.0685|6.3973|5.78|6.186|54557.678697176256|335261.51368375|3024|6.1948|23.3072|6.2039|21.4498
STRXTRX|strxtrx|1.0355|1.0515|1.024|1.0324|1615.453218468854|1674.67651135|39|1.0244|3068.3045|1.0324|5.2319
IOSTUSDT|iostusdt|0.009445|0.009531|0.009176|0.009428|230494376.9547694|2162623.939812918|42310|0.009426|100150.2253|0.00943|102333.3823
YGGUSDT|yggusdt|0.5447|0.571|0.531|0.5448|10540777.46612621|5765246.61025833|158194|0.5446|1451.6562|0.5452|3008.3366
WWYUSDT|wwyusdt|0.008907|0.009032|0.008364|0.008409|93261804.92801242|824964.9341799068|3367|0.008364|11956.0019|0.008453|101758.9637
STETHUSDT|stethusdt|2909.92|2998.99|2877.38|2908.99|13.06632663755131|38164.94887175|1767|2885.32|0.0277|2930.0|0.01
NTUSDT|ntusdt|0.001238|0.001349|0.001108|0.001165|17391995.53275468|20857.7331363527|1845|0.001165|9213.7196|0.001177|31181.6678
ATOMUSDT|atomusdt|10.6724|10.7855|10.3306|10.5232|1424573.0823101602|15118391.84923824|82262|10.52|5.926|10.5261|19.002
CSPRUSDT|csprusdt|0.0389|0.0395|0.0373|0.0377|18487846.908561572|714714.77467016|13256|0.0377|12851.6|0.0378|319.3
RSRUSDT|rsrusdt|0.002902|0.002999|0.002814|0.002869|11223166.101207858|33016.81574706|374|0.002867|127523.91|0.002874|127523.91
HECUSDT|hecusdt|0.06769|0.06815|0.06521|0.06607|1216203.7175|81376.430634697|4484|0.0658|200.6079|0.06614|200.0
H3H3X8Z9|h3h3x8z9|0.0066|0.0066|0.0066|0.0066|0.0|0.0|0|0.0|0.0|0.0|0.0
FCT2USDT|fct2usdt|0.058885|0.058998|0.058059|0.058548|562390.87|32976.05767752|197|0.058228|1717.34|0.058867|783.23
GTUSDT|gtusdt|4.7312|4.791|4.6871|4.755|11331.43445073969|53729.651671|3018|4.7254|2.53|4.7895|5.17
SMILEYUSDT|smileyusdt|4.51e-12|4.58e-12|4.1e-12|4.18e-12|1.8924291407136956e+16|80927.56555072672|1711|4.16e-12|4325190244151.7|4.19e-12|87443323673137.5
DAIUSDT|daiusdt|0.9962|1.0044|0.996|1.0027|3957751.662465517|3950424.11497475|26867|1.0027|299.16|1.0043|590.66
SOLBTC|solbtc|0.00218208|0.00218543|0.00209636|0.00210302|874.9543023496176|1.8693975945|801|0.00210061|0.06|0.002102|7.16
YFIIUSDT|yfiiusdt|1017.5488|1027.6915|960.8958|977.9242|2613.270487278847|2596401.0284452275|39698|977.2728|0.09|978.4999|0.0173
BTTUSDC|bttusdc|1.1454e-06|1.1606e-06|1.0914e-06|1.111e-06|255452481464.4023|287126.14534902526|6618|1.1075e-06|83606622.1156|1.115e-06|695128226.9873
CRVUSDT|crvusdt|0.5596|0.5683|0.5505|0.5665|10641144.403366297|5956737.84611331|51503|0.5661|1174.241|0.567|150.4775
PYTHUSDT|pythusdt|0.600004|0.605367|0.566023|0.584807|12407114.265002197|7337869.672005342|88362|0.584403|4463.4541|0.585152|608.6936
FORUSDT|forusdt|0.023895|0.024331|0.023449|0.023812|1396179.0|33317.56314893|1652|0.023748|4754.4|0.023816|0.49
SWFTCUSDT|swftcusdt|0.0025112|0.002859|0.0024971|0.0025834|616188758.500926|1597471.3711616017|45113|0.0025657|27283.002|0.0025978|4643.534
SUKUUSDT|sukuusdt|0.0589|0.0592|0.0552|0.057|471738.76810742833|27091.58282814|1372|0.0555|1243.2432|0.0573|208.9189
CTCUSDT|ctcusdt|0.5324|0.5721|0.5288|0.5651|10359477.683585666|5615158.09946372|46597|0.565|1522.4325|0.5655|24.6502
BSVUSDT|bsvusdt|77.972|79.2096|76.7128|78.1936|283999.7851015711|22127077.31835701|168713|78.1409|1.0375|78.2403|4.4821
NANOUSDT|nanousdt|1.3082|1.3669|1.2716|1.3204|428431.0603|562296.53157478|12093|1.3112|11.0928|1.3298|27.3049
1INCHUSDT|1inchusdt|0.457093|0.467363|0.447211|0.46031|11239810.179186108|5161472.598424242|88062|0.46031|100.5062|0.460522|164.2506
1CATUSDT|1catusdt|0.006977|0.007342|0.006419|0.006636|899016392.5898325|6160697.729707586|60204|0.006603|10000.0|0.006672|7202.5352
GTAIUSDT|gtaiusdt|2.4247|2.447|2.216|2.26|5369939.814028376|12543511.18095058|63040|2.2521|23.4867|2.2674|13.7714
YFIUSDT|yfiusdt|7804.37|7889.98|7585.65|7720.59|131.86030520742813|1024782.5362080692|17302|7715.95|0.005925|7724.24|0.01598
BCHBTC|bchbtc|0.00517|0.005269|0.005133|0.005178|36.3898|0.1903517515|71|0.005136|0.0801|0.005144|2.0
MULTIUSDT|multiusdt|0.7033|0.84|0.6684|0.7858|587767.8820835769|428544.54400707927|9512|0.7835|46.1951|0.7882|21.2823
SFUNDUSDT|sfundusdt|3.596|3.639|3.4787|3.5168|598374.302399468|2126189.75836883|12173|3.5151|14.2063|3.5261|14.1894
FUSEUSDT|fuseusdt|0.06765|0.06781|0.06715|0.0673|9831423.9468|663853.339018882|5484|0.06725|741.6089|0.06741|926.6864
TOKEUSDT|tokeusdt|1.0329|1.1217|0.9711|1.0902|31717.646937117595|33833.645924|1754|1.0674|28.1346|1.1203|58.219
FIOUSDT|fiousdt|0.030682|0.030725|0.030317|0.030634|5468826.9918|166926.7621019425|3723|0.03054|6519.6669|0.030717|2530.8771
JASMYUSDT|jasmyusdt|0.007744|0.010204|0.007324|0.010057|102618254.07973818|844606.5000772191|15880|0.010025|4627.2162|0.010062|1545.4215
USDTBRL|usdtbrl|5.015|5.127|4.925|5.002|15442.640443576689|77318.50543175313|148|4.965|206.3|5.002|108.51519392243102
DOSEUSDT|doseusdt|0.003934|0.004079|0.00372|0.003799|794946680.9417201|3078563.3196316226|58505|0.003781|35000.0|0.003819|2868.8696
CHZUSDT|chzusdt|0.114153|0.12468|0.113011|0.124654|18907416.848679982|2236120.8296102104|45463|0.124646|22273.8178|0.124716|320.0
UTUSDT|utusdt|0.0077|0.0099|0.0068|0.0071|12153613.482716054|90064.76854209398|2736|0.0071|301.0752|0.0072|4530.9795
ARTYUSDT|artyusdt|1.6489|1.6894|1.4768|1.5109|433167.15621375886|690094.59632136|14132|1.501|11.0|1.5193|141.234
PIXELUSDT|pixelusdt|0.5725|0.6954|0.5367|0.571|8755272.484870017|5102201.303401314|42342|0.5707|285.0408|0.5715|20.7984
LAMBBTC|lambbtc|5.25e-08|7e-08|5.25e-08|5.8e-08|26147971.572725553|1.6449672249181164|559|5.79e-08|4088.03|6e-08|46000.0
DEPUSDT|depusdt|0.002856|0.002912|0.002382|0.002552|402045844.70531553|1077305.2095683103|30580|0.002533|11374.7943|0.002578|30167.598
ENJUSDT|enjusdt|0.3441|0.3643|0.3412|0.353|6650280.5441797115|2332059.4160403|63726|0.3528|50.0|0.3532|2133.6587
GFUSDT|gfusdt|0.3586|0.3786|0.3465|0.3497|1203244.7559409358|433741.1347029|22481|0.3471|258.0332|0.3522|282.784
MYROUSDT|myrousdt|0.089631|0.092641|0.075582|0.080866|24695791.44538644|2134815.510830676|40814|0.080753|37116.8|0.080962|1074.6
ORDIUSDT|ordiusdt|70.0658|70.3483|67.6339|69.6676|74978.73036095165|5204211.29142091|87019|69.6564|0.3012|69.6786|5.82
BULLUSDT|bullusdt|0.00449|0.004695|0.004256|0.004325|16158141.23404429|70220.72629719|4470|0.004323|2531.22|0.004366|13299.67
RPKUSDT|rpkusdt|0.023897|0.02424|0.023812|0.024105|51277309.28756942|1226831.2379919372|23689|0.024042|1206.4465|0.02416|654.5322
CRUUSDT|cruusdt|1.8271|2.1904|1.8268|1.9735|71228.48245309145|140985.0814196111|1178|1.9419|7.1749|1.9758|32.3083
ZELIXUSDT|zelixusdt|0.0005067|0.0005102|0.000457|0.0004745|1606615428.4033263|784529.9978230185|13604|0.0004712|83000.0|0.0004783|136370.7802
WANETH|waneth|7.85e-05|8.02e-05|7.81e-05|7.98e-05|906321.476|71.44037632025|4720|7.94e-05|98.0|7.98e-05|182.12
BONKUSDT|bonkusdt|1.30232e-05|1.31981e-05|1.25047e-05|1.29095e-05|170897399401.89822|2201676.640275071|44915|1.29059e-05|10000000.0|1.29113e-05|13962978.66
ANVUSDT|anvusdt|0.00081|0.00084|0.00074|0.00082|9649751.792992683|7632.362056346|198|0.0008|214122.8266|0.00082|295715.9691073171
ARKNUSDT|arknusdt|0.000596|0.000604|0.000501|0.000557|2179852844.11481|1256615.1044338483|16209|0.00055|166089.3888|0.000565|145342.907
XEMUSDT|xemusdt|0.0389|0.0392|0.0379|0.0388|3287072.1873537805|126822.34833052|2223|0.0387|5307.7892|0.0388|2434.9311
CRPTUSDT|crptusdt|0.0441|0.0445|0.0422|0.0432|3386893.0228|147912.03243271|6236|0.0429|831.9766|0.0436|482.8586
STORJUSDT|storjusdt|0.7261|0.8212|0.7235|0.7639|2981074.6870390107|2231032.05194803|45210|0.763|1319.5514|0.7644|367.1931
TUSDT|tusdt|0.0297|0.0301|0.0289|0.0299|1737532.4322364496|51433.02244663|1169|0.0299|414.799|0.03|33651.1497
WHALEUSDT|whaleusdt|0.8209|0.8644|0.8159|0.8323|64713.62564027957|53732.40396559|1691|0.828|45.1096|0.8343|33.7607
Q1W2X8Z9|q1w2x8z9|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
XENUSDT|xenusdt|3.85e-07|3.95e-07|3.71e-07|3.82e-07|6536962127462.913|2488927.045201647|15229|3.82e-07|24832601.74|3.83e-07|137058582.49
AIDOGEUSDT|aidogeusdt|2.3791e-10|2.5999e-10|2.1605e-10|2.2322e-10|1.0918831681818036e+16|2582482.9749061973|21724|2.2192e-10|883295880885.78|2.2481e-10|201760306303.58
CAPOUSDT|capousdt|0.000387|0.000407|0.000352|0.000386|1123821740.496679|431492.2349690599|9267|0.00038|175856.4062|0.000395|56831.8848
ERTHAUSDT|erthausdt|0.001461|0.001699|0.001342|0.001369|43509603.173640795|64720.3153606938|2809|0.001368|3192306.89|0.00137|37460.35
COTIUSDT|cotiusdt|0.0963|0.0974|0.0934|0.095|6399008.222888334|613796.97108559|13599|0.0948|4741.21|0.0954|19700.0
FLZUSDT|flzusdt|2.2119|2.2565|2.19|2.2191|207223.9041|459629.76469913|4726|2.2076|199.0726|2.2276|4.7254
NGLUSDT|nglusdt|0.10908|0.11215|0.10827|0.11143|184680.09042312927|20451.345846131|1307|0.11052|299.0418|0.11186|99.8652
FLOWUSDT|flowusdt|0.9541|0.9757|0.9184|0.9432|13132773.15246442|12445363.3211566|158813|0.9429|317.8581|0.9436|144.9976
MOVEZUSDT|movezusdt|0.000776|0.000829|0.000771|0.000785|94692919.18685283|74663.5120785095|2765|0.000781|85825.7113|0.00079|13324.4504
NEOUSDT|neousdt|12.87|13.05|12.52|12.83|80542.13493401304|1031063.07075946|6893|12.82|100.0524|12.83|0.932
LOVELYUSDT|lovelyusdt|7.84e-08|8e-08|7.61e-08|7.83e-08|24325232049780.652|1903434.0505296276|26526|7.78e-08|1263504544.92|7.91e-08|142991097.04
TRXTUSD|trxtusd|0.136627|0.140643|0.136627|0.140643|6034.896046301629|822.65379298|8|0.138309|1925.82|0.140643|186.92395369837107
LBLUSDT|lblusdt|0.004447|0.004553|0.00404|0.004167|117891669.47042142|506826.7660739825|28269|0.004115|7431.2815|0.00422|2494.3876
SANDUSDT|sandusdt|0.518121|0.53362|0.508059|0.519694|6634675.633341023|3442224.1081066895|58317|0.519607|257.24|0.519768|649.843
MOOVUSDT|moovusdt|0.004203|0.004379|0.004011|0.004209|63484950.9369688|264190.932709943|3080|0.004136|7116.1711|0.004243|111850.5605
FLZUSDC|flzusdc|2.2112|2.2569|2.2011|2.2196|229037.7175|508121.78577698|12533|2.1571|8.8081|2.3371|9.5405
C98USDT|c98usdt|0.352|0.3773|0.3266|0.3623|997824.5520015038|355453.817833|5444|0.3618|4949.4741|0.3629|4949.4741
KAVAUSDT|kavausdt|0.7811|0.7946|0.7715|0.7873|302235.4281077364|236772.6330873|11034|0.7871|209.11|0.7876|68.8
RLCUSDT|rlcusdt|3.2957|4.1|3.2553|3.811|154406.61107971933|526498.61334003|10768|3.792|52.5918|3.8108|506.9387
XPETUSDT|xpetusdt|0.8908|0.955|0.8803|0.9278|1182628.7348512704|1073786.30498876|18942|0.9248|120.4964|0.9305|15.6191
NULSUSDT|nulsusdt|0.2658|0.272|0.2615|0.2662|1074612.6253269878|286862.83901781|9399|0.2658|456.54|0.2665|68.77
DAVUSDT|davusdt|0.000468|0.001|0.000465|0.000891|856873687.0264386|544759.3696840316|8343|0.000871|16973.0211|0.000909|213138.587
MASKUSDT|maskusdt|4.1152|4.1436|3.8861|3.9778|4718887.951616552|18858954.17973551|165149|3.9752|59.1506|3.9789|18.1232
BWOUSDT|bwousdt|0.0354|0.0392|0.0333|0.0372|5855784.165611985|203067.2869113586|1147|0.0376|5545.7599|0.0391|759.4131
ORBUSDT|orbusdt|0.035193|0.037733|0.034839|0.036601|14368850.403101997|504597.51439157233|27914|0.036047|720.6694|0.037154|879.5563
TLMUSDT|tlmusdt|0.016954|0.017856|0.016531|0.017207|3836454.8573317826|65512.1608687029|1808|0.01716|77158.1347|0.017303|59308.0725
GNSUSDT|gnsusdt|6.5676|6.7996|6.555|6.5791|223.0963|1470.89504933|34|6.5867|152.0|6.6674|16.488
VRTXUSDT|vrtxusdt|0.2701|0.2941|0.2673|0.2783|4334181.221053022|1185843.75255055|14227|0.2756|140.1985|0.2809|606.2677
ZRXUSDT|zrxusdt|0.3618|0.3736|0.3541|0.3675|4445681.956828873|1613337.577192|39847|0.3674|138.77|0.3676|248.77
VINUUSDT|vinuusdt|1.2643e-08|1.2739e-08|1.2165e-08|1.2211e-08|26316755031020.312|328631.8137300703|2155|1.2173e-08|1566882480.0|1.2232e-08|1499557799.0
NUMUSDT|numusdt|0.059|0.0834|0.0581|0.0636|10182866.938674482|664408.89577764|14898|0.0624|705.89|0.0639|1824.1848
EVERUSDT|everusdt|0.0506|0.0506|0.046542|0.0505|40731.91452628949|2051.4100513241|43|0.048192|227.3964|0.0505|2804.2376
NPTUSDT|nptusdt|0.5387|0.5414|0.513|0.5323|187312.97653134048|98980.83585135|1934|0.531|68.903|0.5336|204.7696
WLKNUSDT|wlknusdt|0.005809|0.005949|0.005567|0.005606|180854690.42396912|1047351.9187127285|24063|0.005593|2291.4178|0.005623|2279.1926
BXENUSDT|bxenusdt|1.422e-09|1.501e-09|1.37e-09|1.37e-09|2941152642910.163|4241.531065628646|155|1.37e-09|81780408467.83|1.392e-09|9999999999.0
RUNEUSDT|runeusdt|5.4642|5.5036|5.1965|5.3845|1159176.2149490668|6291323.7609213|58254|5.379|8.1425|5.3892|102.1337
LVNUSDT|lvnusdt|0.17719|0.17761|0.17495|0.17503|10717085.2234|1892483.88957962|21808|0.17495|142.898|0.17512|415.583
MESAUSDT|mesausdt|0.00073|0.00073|0.0005|0.00053|96214184.99123779|59475.523892181576|1696|0.000531|67326.9816|0.000551|42636.7529
ACAUSDT|acausdt|0.1116|0.1122|0.1062|0.1084|9053089.956097987|987537.04467799|26861|0.1083|7076.7525|0.1086|1205.2009
CCROWDUSDT|ccrowdusdt|0.010322|0.01458|0.009737|0.010055|1977852.8442572465|22314.87311338146|689|0.010055|1271.7951|0.01035|11692.7875
ZETAUSDT|zetausdt|2.4463|2.5258|2.247|2.3952|9037924.166584954|21735005.72814307|45426|2.3914|627.2|2.3985|477.631
INJUSDT|injusdt|37.3602|39.5338|36.1444|37.542|3157.368816613072|119166.2467217704|1056|37.5685|18.126|37.8001|19.2231
BOXBTC|boxbtc|5.01e-09|5.04e-09|4.569e-09|4.841e-09|213039959.36|0.98816519698354|47|4.764e-09|44304.78|4.948e-09|66309.62
SUNETH|suneth|3.106e-06|3.117e-06|3.009e-06|3.046e-06|8543890.52|26.15523527433|2683|3.036e-06|74564.54|3.046e-06|52258.68
LINAUSDT|linausdt|0.009461|0.009959|0.009382|0.009673|54780635.36525001|526123.4764577488|27926|0.009657|20654.6935|0.009691|19875.8292
BTSUSDT|btsusdt|0.003809|0.004017|0.003732|0.003832|8937662.700860688|34193.81859943|1620|0.003817|2870.94|0.003849|18035.32
STRMUSDT|strmusdt|0.00237|0.00268|0.00236|0.00247|158211340.2956768|387370.670554766|8598|0.00244|108642.7673|0.00251|108111.7601
A8S83SD8F8|a8s83sd8f8|12.3|12.3|12.3|12.3|0.0|0.0|0|0.0|0.0|0.0|0.0
SDNUSDT|sdnusdt|0.3894|0.3988|0.374|0.3786|89101.33432625298|34495.41129224|1741|0.3759|682.03|0.3832|41.75
MONGUSDT|mongusdt|1.4188e-08|1.4867e-08|1.2983e-08|1.3297e-08|85768368822278.92|1222117.852172873|14356|1.3057e-08|2299555419.24|1.3518e-08|1476248008.25
EUROCUSDT|eurocusdt|1.0692|1.071|1.0655|1.0677|546847.6037|584400.7883426|6180|1.065|43.1336|1.071|54.9112
XLMUSDT|xlmusdt|0.117184|0.120804|0.115526|0.11994|95305594.39863661|11266011.04181119|159906|0.119896|220.9499|0.119979|2478.4171
WHALESUSDT|whalesusdt|2.2595|2.5661|2.1669|2.2998|1102366.1962634795|2519547.62591458|22603|2.2998|0.5219|2.3|44.0244
ADXUSDT|adxusdt|0.1999|0.2065|0.1953|0.1977|2613597.808313856|520190.2197495|9605|0.1976|1010.6507|0.198|7289.6605
RPLUSDT|rplusdt|30.2902|30.9647|29.4389|29.8571|5096.093989278396|153527.86920878|5893|29.6135|1.6698|30.1169|6.6797
WLDUSDT|wldusdt|7.218|7.927|6.595|6.794|1418375.064063548|10332783.551584186|72185|6.786|12.3368|6.803|6.1275
OSMOUSDT|osmousdt|1.6318|1.6515|1.5967|1.6213|263592.5948099093|429243.8815202|8837|1.6203|72.8756|1.6223|123.342
INSURUSDT|insurusdt|0.047|0.0519|0.0465|0.0475|737725.6959|35379.43682379|1597|0.047|5073.5605|0.048|224.036
XTZUSDT|xtzusdt|1.077|1.1243|1.0666|1.1173|3064509.0278164926|3345750.00769326|84768|1.1167|359.1157|1.1173|35.8008
UOSUSDT|uosusdt|0.1799|0.1835|0.1767|0.1783|196659.67335135434|35405.673429751085|1772|0.1779|304.3123|0.1788|349.424
CEEKUSDT|ceekusdt|0.0521|0.0523|0.0509|0.0513|106679.27113120211|5529.08190611|123|0.0514|1248.99|0.0518|693.1107
DKSUSDT|dksusdt|0.0003178|0.0003281|0.0003145|0.0003229|103829010.44046834|33378.25787513114|1815|0.0003215|47790.264386|0.0003232|29728.086825
USDCUSDT|usdcusdt|0.9998|1.0122|0.9996|1.0|2892553.164897427|2892870.1510628|10726|1.0|301.6891|1.0001|228.0698677332267
TRACUSDT|tracusdt|0.8705|0.8999|0.8383|0.8518|743734.5832967979|643855.64226136|14378|0.8393|30.9886|0.8624|68.1312
HSFUSDT|hsfusdt|0.3111|0.3139|0.3003|0.3037|123360.31367453792|37870.51323823|2964|0.302|280.3162|0.3044|83.2602
RANKERUSDT|rankerusdt|0.002476|0.002979|0.002474|0.00297|11341393.1358951|29288.5514571372|1152|0.002907|10319.917|0.002979|25376.6477
DKAUSDT|dkausdt|0.033902|0.03501|0.03258|0.033305|1042722.3802357707|35063.21642508|1740|0.033005|908.93|0.033565|783.56
MTBTC|mtbtc|2.687e-09|2.687e-09|2.687e-09|2.687e-09|3967431.12|0.0106561478273|4|2.492e-09|1681003.2|2.5e-09|67637.09
ONTUSDT|ontusdt|0.2617|0.28|0.2453|0.2627|4915951.679238956|1291418.15873427|15631|0.2626|391.1639|0.263|133.577
XRPUSDD|xrpusdd|0.55922|0.57385|0.55177|0.56974|1009557.98|568411.5778395|2688|0.56802|2296.52|0.57017|2530.0
KANUSDT|kanusdt|0.001059|0.001085|0.001058|0.001083|219646413.3586|236660.8502585|9176|0.00108|10000.0|0.001085|732958.1941
WIFUSDT|wifusdt|0.4018|0.4078|0.3529|0.3849|13389210.922190318|5083980.03819082|45591|0.3846|1938.9239|0.3854|1938.9239
WXTUSDT|wxtusdt|0.00497|0.0051|0.004891|0.004902|232596565.6448559|1147892.50696105|22429|0.00489|5397.96|0.004915|5381.49
USDDUSDC|usddusdc|1.00061|1.0014|0.99441|0.99869|565946.3847651313|565737.24829704|2497|0.99834|96.892|0.99894|67.188
SWFTCBTC|swftcbtc|4.814e-08|5.546e-08|4.799e-08|4.908e-08|45530337.6|2.2663393627764|1095|4.88e-08|4325.16|4.949e-08|15465.47
LENAUSDT|lenausdt|0.000787|0.000869|0.000679|0.000766|10064831.579070082|7680.9765277905|185|0.000703|98150.7823|0.000756|99918.4437
SPRTUSDT|sprtusdt|0.000421|0.000452|0.000421|0.000446|288507478.2321248|125607.4772344455|645|0.000447|78828.8288|0.000458|323366.1279
STARLYUSDT|starlyusdt|0.005688|0.005701|0.005201|0.005284|123255998.84043653|670793.4157691537|16509|0.005276|13764.7927|0.005294|3499.1489
PUNDIXUSDT|pundixusdt|0.451|0.4602|0.4467|0.4602|905008.4770806085|411039.92693736|9098|0.4602|168.4111|0.4603|24.1052
TROLLUSDT|trollusdt|4.445e-08|4.666e-08|4.126e-08|4.428e-08|324515982626889.44|14332678.06607322|98791|4.418e-08|4516514794.25|4.44e-08|23908676185.2968
SNCBTC|sncbtc|6.962e-07|7.019e-07|6.89e-07|6.89e-07|6087223.04|4.234398879391|3877|6.89e-07|152.64|6.9e-07|329.9
ALT0USDT|alt0usdt|0.238|0.2438|0.2314|0.2358|14250578.08175516|3382930.25168439|32409|0.2322|297.1576|0.2391|42.0241
WSTUSDTUSDT|wstusdtusdt|1.023431|1.025713|1.019738|1.023295|1437306.525|1470136.9515393313|35882|1.019703|64.8207|1.025809|177.4186
JUMBOUSDT|jumbousdt|0.0697|0.0703|0.0672|0.0674|2759688.1200716747|189782.73294111|498|0.0672|84.9114|0.0676|377.5555
GQUSDT|gqusdt|0.001978|0.002035|0.00193|0.00198|901758935.8992907|1783260.2511775375|16527|0.001973|5671.7182|0.00199|5614.1831
VOLTUSDT|voltusdt|3.8e-07|4.05e-07|3.8e-07|4.042e-07|5595970711.577091|2115.72775321082|79|3.893e-07|61763754.19|4.043e-07|296594501.32
BTTUSDD|bttusdd|1.1444e-06|1.1568e-06|1.0925e-06|1.109e-06|243503303571.5194|273816.6069957922|2338|1.1046e-06|9958355.9659|1.1127e-06|470868389.3383
LAMBUSDT|lambusdt|0.002731|0.003786|0.002714|0.003025|36833734.92632472|115125.2507229638|1894|0.003032|5539.3613|0.003119|8418.99
XRPUSDT|xrpusdt|0.5582|0.57352|0.55405|0.5695|47579460.33162243|26778367.115299694|93490|0.56938|1309.38|0.56963|391.15
HOTCROSSUSDT|hotcrossusdt|0.00488|0.0049|0.00449|0.00461|6541963.8821181785|31369.720526822|1637|0.0046|2227.0|0.00461|4434.8315
COLUSDT|colusdt|0.6256|0.6279|0.6162|0.6278|93854.3542|58475.04073336|2934|0.611|112.9296|0.628|24.5508
BTTUSDT|bttusdt|1.1436e-06|1.1593e-06|1.0931e-06|1.1099e-06|3240774603319.9126|3638014.2400775957|46885|1.1091e-06|94284913.4887|1.111e-06|100000000.0
VETUSDT|vetusdt|0.045105|0.046091|0.04333|0.044418|15976088.45124158|720375.104454064|12838|0.044405|5069.0606|0.044433|4957.8582
GMTUSDT|gmtusdt|0.2849|0.2891|0.278|0.2857|5243870.565427118|1491421.25192621|29886|0.2855|525.3125|0.2858|2573.7179
BOBUSDT|bobusdt|2.288e-05|2.782e-05|2.19e-05|2.56e-05|49436139002.26359|1174916.252028087|13864|2.56e-05|867274.82|2.561e-05|5785691.53
OCEANUSDT|oceanusdt|0.7019|0.7426|0.6811|0.7276|5048819.861383995|3619767.24708266|43625|0.7271|63.6277|0.728|19.2743
DGBBTC|dgbbtc|1.712e-07|1.817e-07|1.709e-07|1.709e-07|72201.68|0.012572100221|8|1.708e-07|2341.92|1.816e-07|990.66
