gen_name|original_name|bidPrice|bidQty|askPrice|askQty|status|baseAsset|baseAssetPrecision|quoteAsset|quotePrecision|quoteAssetPrecision|baseCommissionPrecision|quoteCommissionPrecision|orderTypes|isSpotTradingAllowed|isMarginTradingAllowed|quoteAmountPrecision|baseSizePrecision|permissions|filters|maxQuoteAmount|makerCommission|takerCommission|quoteAmountPrecisionMarket|maxQuoteAmountMarket|fullName
APPUSDT|APPUSDT|0.025496|2184.69|0.025742|503.13|ENABLED|APP|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Moon App
CGVUSDT|CGVUSDT|0.02878|5048.33|0.02905|527.13|ENABLED|CGV|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cogito Protocol
MOBRCUSDT|MOBRCUSDT|0.003192|14097.74|0.004398|3506.71|ENABLED|MOBRC|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Magnavox Odyssey
POOHUSDT|POOHUSDT|0.000000005078|2467886100|0.000000005200|334537403|ENABLED|POOH|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|POOH
HMTTUSDT|HMTTUSDT|0.0001044|308782.09|0.0001053|114625.89|ENABLED|HMTT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hype Meme Token
TRAVAUSDT|TRAVAUSDT|0.0006745|23277.09|0.0006849|28460.47|ENABLED|TRAVA|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TRAVA.FINANCE
BTCBAMUSDT|BTCBAMUSDT|0.4481|27.83|0.4644|39.70|ENABLED|BTCBAM|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bitcoin Bam
BAXUSDT|BAXUSDT|0.00013884|93344.85|0.00014066|1764.27|ENABLED|BAX|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|1000|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BABB
MNTUSDT|MNTUSDT|0.7804|1264.76|0.7808|404.86|ENABLED|MNT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mantle
XELSUSDT|XELSUSDT|0.4534|218.35|0.4767|53.27|ENABLED|XELS|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XELS
KZENUSDT|KZENUSDT|0.002696|17804.15|0.002700|18127.50|ENABLED|KZEN|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kaizen Finance
ETHUSDT|ETHUSDT|2778.30|94.32959|2778.31|18.45472|ENABLED|ETH|5|USDT|2|2|5|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ethereum
TURTUSDT|TURTUSDT|0.01730|3163.66|0.01739|2756.74|ENABLED|TURT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Turtsat
UUSDT|UUSDT|0.00002214|286451.73|0.00002220|45.05|ENABLED|U|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Unidef
ROOSUSDT|ROOSUSDT|0.00000001502|1665556295|0.00000001899|2464679762|ENABLED|ROOS|0|USDT|11|11|0|11|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ROOS
UNIUSDT|UNIUSDT|7.005|312.61|7.006|7355.45|ENABLED|UNI|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|UNISWAP
RISEUSDT|RISEUSDT|0.00012585|1762974.37|0.00013898|50243.24|ENABLED|RISE|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.00001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|EverRise
SAKAIUSDT|SAKAIUSDT|3.0705|94.97|3.0714|47.15|ENABLED|SAKAI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sakai Vault
DOCUSDT|DOCUSDT|0.0001750|94203.93|0.0001825|448415.69|ENABLED|DOC|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Domon
PORTUMAUSDT|PORTUMAUSDT|0.0003061|33501.78|0.0003090|31110.44|ENABLED|PORTUMA|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Portuma
FAKTUSDT|FAKTUSDT|0.007748|2839.44|0.007809|16876.98|ENABLED|FAKT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Medifakt
OGGYETHUSDT|OGGYETHUSDT|0.000003626|43158352.59|0.000003700|16218418.90|ENABLED|OGGYETH|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Oggy inu
AINUSDT|AINUSDT|0.010588|1226.86|0.010699|671.64|ENABLED|AIN|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AI Network
CREUSDT|CREUSDT|0.005111|1119.92|0.005230|13326.49|ENABLED|CRE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Carry
JINKOUSDT|JINKOUSDT|0.01548|2011.62|0.01556|2005.15|ENABLED|JINKO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Jinko AI
MAR3USDT|MAR3USDT|0.003766|2655.34|0.003775|3066.22|ENABLED|MAR3|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mar3 AI
KISHUUSDT|KISHUUSDT|0.0000000003119|76752058721|0.0000000003136|11811090754|ENABLED|KISHU|0|USDT|13|13|0|13|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|100|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|KishuInu
FCT2USDT|FCT2USDT|0.05458|275.61|0.05499|1748.33|ENABLED|FCT2|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FirmaChain
NVSUSDT|NVSUSDT|0.0007900|3743.47|0.0008188|11463.50|ENABLED|NVS|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Nova Star
KAFUSDT|KAFUSDT|0.003502|15705.30|0.004003|2138.06|ENABLED|KAF|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|KAIF Platform
FOOLBULLUSDT|FOOLBULLUSDT|0.0000006194|923243837.67|0.0000006373|41608578.77|ENABLED|FOOLBULL|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FOOL BULL
GHOSTUSDT|GHOSTUSDT|0.000002540|10629921.25|0.000002555|1958775.36|ENABLED|GHOST|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ghost
MBLUSDT|MBLUSDT|0.004346|685178.92|0.004349|621059.38|ENABLED|MBL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Moviebloc
EDUUSDT|EDUUSDT|0.77957|7045.59|0.77967|6362.05|ENABLED|EDU|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|EDU Coin
MEFAUSDT|MEFAUSDT|0.00007032|154394.23|0.00007033|2179031.71|ENABLED|MEFA|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|METAVERSE FACE
HZNDEXUSDT|HZNDEXUSDT|0.005963|40655.52|0.006304|1762.40|ENABLED|HZNDEX|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HorizonDEX
ZCXUSDT|ZCXUSDT|0.09891|3898.06|0.09947|103.38|ENABLED|ZCX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Unizen
SMILEUSDT|SMILEUSDT|0.0000001828|67807761.00|0.0000001970|65989847.71|ENABLED|SMILE|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Smile Coin
CTCUSDT|CTCUSDT|0.5371|577.37|0.5374|19.70|ENABLED|CTC|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Creditcoin
NACUSDT|NACUSDT|0.750|227.09|0.798|119.52|ENABLED|NAC|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NAC
CALMUSDT|CALMUSDT|0.00000000001|185477759861255.68|0.00000000002|41113792118903.62|ENABLED|CALM|2|USDT|11|11|2|11|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Calm Finance
QLINDOUSDT|QLINDOUSDT|0.01700|1992.01|0.01719|821.83|ENABLED|QLINDO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Qlindo
MAKAUSDT|MAKAUSDT|0.0001704|475389.78|0.0001770|350517.86|ENABLED|MAKA|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Makalink
W3SUSDT|W3SUSDT|0.5380|27.50|0.5890|188.65|ENABLED|W3S|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Web3Shot
HDNUSDT|HDNUSDT|0.08162|121.97|0.08265|1958.85|ENABLED|HDN|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hydranet
NESTUSDT|NESTUSDT|0.003155|13258.01|0.003306|4893.85|ENABLED|NEST|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NEST Token
EXFIUSDT|EXFIUSDT|0.12030|423.40|0.12204|734.31|ENABLED|EXFI|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Flare Finance
IUSUSDT|IUSUSDT|0.000001810|27624309.39|0.000002098|15923531.44|ENABLED|IUS|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Iustitia Coin
BENQIUSDT|BENQIUSDT|0.01782|444384.92|0.01783|477533.88|ENABLED|BENQI|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BENQI
BITBULLUSDT|BITBULLUSDT|0.002256|5529.71|0.002361|16920.21|ENABLED|BITBULL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bitbull
BLPUSDT|BLPUSDT|0.09054|385.12|0.09127|1200.00|ENABLED|BLP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BullPerks
BURGERUSDT|BURGERUSDT|0.5122|2921.65|0.5130|7142.61|ENABLED|BURGER|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.002|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Burger Swap
NEVERUSDT|NEVERUSDT|0.0001553|637475.85|0.0001602|231450.12|ENABLED|NEVER|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Neversol
RCEUSDT|RCEUSDT|0.00006190|323101.77|0.00007488|68592.92|ENABLED|RCE|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RICE
GASUSDT|GASUSDT|0.0000006790|22091310.75|0.0000006934|6527405.35|ENABLED|GAS|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Gas DAO
POKEMONUSDT|POKEMONUSDT|0.0000000000002780|28866885298901|0.0000000000002783|75762015716167|ENABLED|POKEMON|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Pokemon
GSYSUSDT|GSYSUSDT|0.21750|28.43|0.21875|27.23|ENABLED|GSYS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GSYS
FIROUSDT|FIROUSDT|1.744|24.10|1.752|161.45|ENABLED|FIRO|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FIRO
MLAUSDT|MLAUSDT|0.000377|17351.70|0.000432|21982.17|ENABLED|MLA|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MoolaNet
DONSUSDT|DONSUSDT|0.0001092|41575.09|0.0001094|182815.35|ENABLED|DONS|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|The Dons
VELAUSDT|VELAUSDT|0.5813|51.60|0.5956|5.40|ENABLED|VELA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Vela Token
GORAUSDT|GORAUSDT|0.3948|20.95|0.3984|35.70|ENABLED|GORA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GORA
SFINUSDT|SFINUSDT|411.07|0.00909|417.00|0.74142|ENABLED|SFIN|5|USDT|2|2|5|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.000001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SongbirdFinanceToken
CASUSDT|CASUSDT|0.004000|87499.81|0.004134|4885.76|ENABLED|CAS|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cashaa
BCHUSDT|BCHUSDT|276.1|85.46880|276.2|41.42760|ENABLED|BCH|5|USDT|1|1|5|1|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bitcoin Cash Node
RIFUSDT|RIFUSDT|0.22833|296.78|0.23058|863.04|ENABLED|RIF|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RIF
WOIDUSDT|WOIDUSDT|0.000001072|78945968|0.000001089|24470927|ENABLED|WOID|0|USDT|9|9|0|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WORLD ID
HEMEUSDT|HEMEUSDT|0.00355|13090.95|0.00642|5633.80|ENABLED|HEME|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HEME DAO
ATOLOUSDT|ATOLOUSDT|0.0003102|29471.01|0.0003361|58942.23|ENABLED|ATOLO|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RIZON
EQBUSDT|EQBUSDT|0.3920|153.06|0.4159|92.76|ENABLED|EQB|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Equilibria Finance
LFUSDT|LFUSDT|5765.12|0.002031|5799.99|0.010115|ENABLED|LF|6|USDT|2|2|6|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Logistic Fundamental
BITCOIN1USDT|BITCOIN1USDT|0.00000001002|1397205588|0.00000001177|831046343|ENABLED|BITCOIN1|0|USDT|11|11|0|11|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HarryPotterObamaInu
CELRUSDT|CELRUSDT|0.020013|313443.16|0.020038|329046.83|ENABLED|CELR|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Celer Network
MOONEYUSDT|MOONEYUSDT|0.0006008|16075.74|0.0006199|74847.19|ENABLED|MOONEY|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MoonDAO
AI2USDT|AI2USDT|0.000001637|21250320|0.000001813|19321316|ENABLED|AI2|0|USDT|9|9|0|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AiDoge
APEDUSDT|APEDUSDT|0.4000|98.79|0.4099|67.11|ENABLED|APED|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|APED
ACUSDT|ACUSDT|0.08217|121.69|0.08997|340.71|ENABLED|AC|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ACoconut
MANAUSDT|MANAUSDT|0.4883|59583.77|0.4884|14815.99|ENABLED|MANA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Decentraland
SWTUSDT|SWTUSDT|0.000460|39723.21|0.000489|17235.00|ENABLED|SWT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sailwars
TMTUSDT|TMTUSDT|0.000319|30844.57|0.000351|1666116.89|ENABLED|TMT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TomorrowLend
GLFTUSDT|GLFTUSDT|0.0000180|1134806.63|0.0000182|1045112.59|ENABLED|GLFT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Global Fan Token
MARS4USDT|MARS4USDT|0.0015104|21847.56|0.0015330|49160.64|ENABLED|MARS4|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MARS4
ETRLUSDT|ETRLUSDT|0.1270|324.52|0.1382|180.42|ENABLED|ETRL|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ETHEREAL
ANKRUSDT|ANKRUSDT|0.02664|475403.5474|0.02667|269462.3007|ENABLED|ANKR|4|USDT|5|5|4|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AnkrNetwork
RENQUSDT|RENQUSDT|0.007388|1218.19|0.007420|1213.59|ENABLED|RENQ|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Renq Finance
JPGUSDT|JPGUSDT|0.02174|5034.51|0.02200|2867.09|ENABLED|JPG|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|JPG
ADEXUSDT|ADEXUSDT|0.0000333|374625.48|0.0000341|1227092.40|ENABLED|ADEX|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Adadex
