gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
POLSUSDT|POLS-USDT|0.9164|6.340151|0.9164|43.659849|0.9126|70.598678|0.914|0.9169|0.8997|27794.5487210382|30568.30623|1708432123304|0.907|0.9138||POLS|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ARTYUSDT|ARTY-USDT|1.5264|6.57|1.5265|56|1.5264|32.63|1.5968|1.6718|1.47|342786.0795307|219602.457|1708432113404|1.649|1.6498||ARTY|1|||||||SPOT||1703127777000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|1||USDT||live||0.0001|
WNCGUSDT|WNCG-USDT|0.0872|540|0.0874|342.87231|0.0871|2553.365522|0.0876|0.0895|0.0853|104463.4212891233|1198555.0443|1708432108111|0.0877|0.0883||WNCG|1|||||||SPOT||1629158107000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
IOSTUSDT|IOST-USDT|0.009494|12532.1568|0.009493|40500|0.00949|6925.02272|0.00942|0.009538|0.009172|1114830.472049063777|118692394.302026|1708432125003|0.009412|0.009442||IOST|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
LAMBUSDT|LAMB-USDT|0.003082|7198.041296|0.00309|100.120239|0.003078|47971.622413|0.002481|0.00379|0.00247|2586583.608966722991|819750620.546128|1708432120204|0.003265|0.002734||LAMB|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|999999|999999|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
HBARUSDC|HBAR-USDC|0.10716|4256.5534|0.10719|4664.7987|0.10708|1500|0.09912|0.11769|0.09859|407447.991852933|3825376.1523|1708432122313|0.11197|0.10257||HBAR|1|||||||SPOT||1660023540000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.00001|
CELUSDC|CEL-USDC|0.2144|139.9254|0.2144|585.2597|0.213|8046.7449|0.2092|0.2175|0.2083|2183.51722895|10246.9462|1708432122210|0.2114|0.2175||CEL|1|||||||SPOT||1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
CHZUSDC|CHZ-USDC|0.12399|403.776|0.12407|2541.888|0.12391|1070|0.11424|0.12649|0.11283|53691.68741478|448857.0586|1708432124908|0.12125|0.11411||CHZ|1|||||||SPOT|5|1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.00001|
LTCUSDC|LTC-USDC|70.62|2.833057|70.58|3.9936|70.57|0.000038|70.64|71.72|69.57|184214.03567719|2600.867851|1708432123307|71.34|71.17||LTC|1|||||||SPOT|10|1585176747000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||USDC||live||0.01|
BTCUSDC|BTC-USDC|52338.1|0.02013575|52335.8|0.20057366|52334.2|0.05787474|52346.1|52461.3|51314|76985594.337001029|1482.49916077|1708432124913|51777.8|52116.1||BTC|1|||||||SPOT|10|1585176747000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||USDC||live||0.1|
WSMUSDT|WSM-USDT|0.0084|1215.06|0.00838|720.28|0.00837|536.14|0.00776|0.00873|0.00764|880769.4916679|110998239.77|1708432097610|0.00777|0.00781||WSM|1|||||||SPOT|5|1695697261000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
RDNTUSDT|RDNT-USDT|0.3359|538.718|0.3361|348.1|0.336|869.761|0.3374|0.3445|0.3263|3348828.291215|9928406.066|1708432124204|0.3394|0.3397||RDNT|1|||||||SPOT|5|1679379214000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
CFGUSDT|CFG-USDT|0.6235|18.5|0.6216|241.294388|0.6212|196.188939|0.6427|0.653|0.6195|336065.0921843177|527034.15979|1708432096708|0.6409|0.6467||CFG|1|||||||SPOT||1626310800000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
CELUSDT|CEL-USDT|0.2138|212.389194|0.2138|121.710978|0.2135|1582.512808|0.2105|0.2181|0.2075|153907.945769697|724240.541025|1708432125108|0.2137|0.2173||CEL|1|||||||SPOT|3|1618290083000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
PITUSDT|PIT-USDT|0.000000000447|174839394883|0.000000000448|212490498885|0.000000000444|102382229130|0.000000000451|0.000000000457|0.000000000437|28299.933102488172|63157636915580|1708432089012|0.00000000045|0.000000000451||PIT|1|||||||SPOT||1648532055000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|300000000000|300000000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000000000||USDT||live||0.000000000001|
BTCUSDT|BTC-USDT|52333.4|0.00314823|52333.5|1.29754607|52333.4|1.0220306|52335.2|52460.7|51290|427217633.388927349|8229.16064415|1708432125009|51775.5|52127.6||BTC|1|||||||SPOT|10|1548133413000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||USDT||live||0.1|
WOOUSDT|WOO-USDT|0.4421|282.8324|0.442|450|0.4417|1313.581109|0.4401|0.4585|0.4307|1618223.5316889646|3648255.951418|1708432125104|0.4474|0.4388||WOO|1|||||||SPOT|5|1639550836000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
RACAUSDT|RACA-USDT|0.0001645|101901.716|0.0001645|757704.913|0.0001644|501901.716|0.0001666|0.0001675|0.0001615|839674.9293757992|5114555053.589|1708432123504|0.0001652|0.0001647||RACA|1|||||||SPOT|5|1638857971000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|1000||USDT||live||0.0000001|
CETUSUSDT|CETUS-USDT|0.11742|2505.3073|0.1175|5400|0.11743|1228.7408|0.12526|0.12573|0.11478|4165658.278410221|34625382.3136|1708432124305|0.12331|0.12397||CETUS|1|||||||SPOT|3|1683708147000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
CONVUSDT|CONV-USDT|0.000934|1508.73427|0.000934|9560.69528|0.000931|1510.53505|0.000849|0.001045|0.000848|617184.78655516754|665289337.52247|1708432125010|0.000891|0.000865||CONV|1|||||||SPOT||1616679900000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|999999|999999|9999999999999.0000000000000000|9999999999999.0000000000000000|100||USDT||live||0.000001|
AVAXBTC|AVAX-BTC|0.0007498|0.139|0.0007505|8.1676|0.0007497|0.6032|0.0007651|0.00077|0.0007392|1.03851669211|1373.4733|1708432118305|0.0007628|0.000761||AVAX|1|||||||SPOT|3|1600738200000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.0000001|
ARGUSDT|ARG-USDT|1.681|17.2178|1.683|1302.402|1.68|114.6965|1.632|1.76|1.63|180254.3716033|107057.4976|1708432089105|1.67|1.647||ARG|1|||||||SPOT||1663915767000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.001|
SISUSDT|SIS-USDT|0.3581|250.68324|0.3581|167.550963|0.357|236.415561|0.3505|0.384|0.3415|175357.189219843|492261.148414|1708432119105|0.3504|0.3495||SIS|1|||||||SPOT||1639638238000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ACHUSDT|ACH-USDT|0.02668|13.12|0.02669|400.06|0.02668|1060.14|0.02219|0.0284|0.02214|2659020.3391799|106329381.78|1708432125004|0.02285|0.02295||ACH|1|||||||SPOT||1682050337000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
APEUSDT|APE-USDT|1.833|121.664107|1.834|338.75|1.833|178.835516|1.72|1.911|1.685|8933539.520407344|4970975.08474|1708432124704|1.724|1.735||APE|1|||||||SPOT|5|1647508809000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
ILVUSDT|ILV-USDT|102.38|1.08968|102.39|22.65|102.31|1.25|104.17|106.67|98.3|447062.75024569|4348.500459|1708432123307|104.55|103.85||ILV|1|||||||SPOT||1630986413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||USDT||live||0.01|
ZBCUSDT|ZBC-USDT|0.01084|0.000031|0.01087|549.48436|0.01085|773.802|0.00992|0.01119|0.00973|1082762.36222463251|105622815.951228|1708432107806|0.00981|0.00995||ZBC|1|||||||SPOT||1647403807000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|999999|999999|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
ZETAUSDT|ZETA-USDT|2.3998|184.272|2.3974|19|2.3973|151.703|2.4597|2.524|2.24|19941429.0165184|8374479.5|1708432124506|2.4714|2.44||ZETA|1|||||||SPOT|5|1706603650000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
REVVUSDT|REVV-USDT|0.01319|100|0.0132|300|0.01319|347.507729|0.01305|0.01327|0.01287|42014.32613856763|3216281.858518|1708432124412|0.01308|0.01319||REVV|1|||||||SPOT||1629873979000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
BIGTIMEUSDT|BIGTIME-USDT|0.4241|600|0.4243|2177|0.424|618.41|0.4239|0.4636|0.4112|21280971.688429|48838832.66|1708432125008|0.4413|0.4226||BIGTIME|1|||||||SPOT|5|1696920782000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||USDT||live||0.0001|
METISUSDT|METIS-USDT|87.63|0.100057|87.65|2.438559|87.58|3.45092|90.71|91.62|84.89|4057291.39967872|45921.804872|1708432124612|89.88|90.29||METIS|1|||||||SPOT|5|1644471448000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||USDT||live||0.01|
UNIUSDC|UNI-USDC|7.602|5.056|7.604|3.2875|7.602|0.9194|7.668|7.762|7.376|80053.5414219|10524.7633|1708432120905|7.705|7.606||UNI|1|||||||SPOT|5|1653975320000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
LOOKSUSDT|LOOKS-USDT|0.08177|1603.09661|0.08186|2778.994331|0.08182|611.097531|0.0828|0.08451|0.07907|1393372.48429635025|16997451.071803|1708432124016|0.08294|0.08241||LOOKS|1|||||||SPOT|5|1642063292000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.00001|
APEUSDC|APE-USDC|1.829|63|1.834|170.8871|1.833|107|1.721|1.91|1.686|346792.2609136|194411.9425|1708432124211|1.725|1.737||APE|1|||||||SPOT|5|1653286331000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
ATOMBTC|ATOM-BTC|0.0002016|0.2429|0.000201|33.2703|0.0002008|302.5506|0.0002043|0.0002082|0.0002004|2.23000014224|10907.3006|1708432122612|0.0002074|0.0002049||ATOM|1|||||||SPOT|5|1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.0000001|
ADAUSDC|ADA-USDC|0.6294|195.9084|0.6295|794.2811|0.6294|0.0001|0.6279|0.6411|0.615|409609.19915093|653518.0927|1708432118304|0.6312|0.6245||ADA|1|||||||SPOT|10|1653286331000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
DYDXEUR|DYDX-EUR|2.941|17.00102|2.884|76.371396|2.877|334.248533|2.938|2.941|2.931|249.99999645|85.155827|1708432121610|2.941|2.931||DYDX|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
IDUSDT|ID-USDT|0.6567|756.21|0.6572|638.33|0.6569|413.75|0.6226|0.7093|0.609|8541679.6631308|12773745.706|1708432124612|0.6345|0.6204||ID|1|||||||SPOT|5|1681960918000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
GHSTUSDT|GHST-USDT|1.036|100|1.038|328.190734|1.033|2191.520065|1.041|1.041|1.003|29867.29217035|29101.70211|1708432125013|1.025|1.033||GHST|1|||||||SPOT||1602561620000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.001|
TIAUSDT|TIA-USDT|18.356|8.5466|18.349|10.5074|18.343|1.2427|19.02|19.064|17.88|8513733.8338632|459722.6831|1708432125005|18.725|18.787||TIA|1|||||||SPOT|5|1698774364000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.001|
KCALUSDT|KCAL-USDT|0.1594|255.2797|0.1601|241.857|0.159|72.8056|0.157|0.1623|0.1561|64337.36495601|403905.093|1708432124812|0.1589|0.1586||KCAL|1|||||||SPOT||1668139781000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
DIAUSDT|DIA-USDT|0.5328|87.0415|0.535|201.725814|0.5328|6.929019|0.5611|0.5793|0.5327|388487.4782439998|704656.164285|1708432080022|0.5565|0.5612||DIA|1|||||||SPOT||1597723200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ADAUSDT|ADA-USDT|0.6295|15814.6708|0.6293|3656.2663|0.6291|2867.8062|0.6278|0.6416|0.6146|15635558.25848544|24917453.6546|1708432124912|0.6307|0.6242||ADA|1|||||||SPOT|10|1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
ALPHAUSDT|ALPHA-USDT|0.1295|79.206139|0.1294|1839.443384|0.1293|1296.635996|0.1265|0.141|0.1262|1002166.5931599714|7541517.894979|1708432120312|0.1319|0.1281||ALPHA|1|||||||SPOT||1614834000000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
SHIBUSDT|SHIB-USDT|0.000009846|27939331|0.000009845|120000000|0.000009842|129431938|0.000009795|0.000009963|0.000009629|6541758.403833497|667198354795|1708432125107|0.000009897|0.000009803||SHIB|1|||||||SPOT|5|1620452410000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100000||USDT||live||0.000000001|
RSS3USDT|RSS3-USDT|0.2089|56.398211|0.2095|602.982098|0.2089|497.112719|0.2218|0.2389|0.1983|5718771.2490728268|26090430.973183|1708432124205|0.2243|0.2298||RSS3|1|||||||SPOT|3|1644810506000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ADAETH|ADA-ETH|0.0002142|124|0.0002136|24760|0.0002132|903|0.0002165|0.000219|0.0002116|7.7500012|36113|1708432120505|0.0002153|0.000214||ADA|1|||||||SPOT||1548133413000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||ETH||live||0.0000001|
SNTUSDT|SNT-USDT|0.04358|4032.176255|0.04357|6000|0.04356|610.346618|0.04614|0.04724|0.04234|657771.0902808886|14912962.764997|1708432124812|0.04377|0.04362||SNT|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
AZYUSDT|AZY-USDT|0.00674|594.0655|0.00676|376.05|0.00673|2551.1891|0.0063|0.0076|0.00624|275917.336156992|39779547.6175|1708432117804|0.00695|0.00645||AZY|1|||||||SPOT||1658473539000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
AERGOUSDT|AERGO-USDT|0.1539|439.06294|0.154|132.302705|0.1537|10.085134|0.1433|0.157|0.1408|36401.1701084849|245915.354949|1708432124704|0.143|0.1447||AERGO|1|||||||SPOT||1595456951000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
BTCEURT|BTC-EURT|48886.2|0.00169889|48906.1|0.00049879|48594.2|0.00018726|48550|48886.2|47800|5049.992900391|0.10443756|1708432091007|48249.6|48304.5||BTC|1|||||||SPOT||1658201420000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||EURT||live||0.1|
BTCTRY|BTC-TRY|1630971|0.008422736|1631622|0.003|1630809|0.003|1629934|1633440|1605880|12684079.680206124|7.813407685|1708432083814|1616706|1626893||BTC|1|||||||SPOT||1705545796000|0.000000001|999999999.0000000000000000|20000000|999999999|1000000|1000000|1000000|999999999.0000000000000000|999999999.0000000000000000|0.00001||TRY||live||1|
USDTUSDC|USDT-USDC|1.0001|87.7102|1.0001|550020.0227|1|437745.466|1.0003|1.0003|0.9989|7357850.8889092|7358886.9083|1708432123106|1.0002|0.9998||USDT|1|||||||SPOT||1675308867000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.0001|
FILBTC|FIL-BTC|0.0001519|8|0.0001516|16|0.0001515|16|0.0001252|0.0001526|0.0001252|26.0268492|183434|1708432124311|0.000143|0.0001301||FIL|1|||||||SPOT|5|1606950000000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1||BTC||live||0.0000001|
CFXUSDT|CFX-USDT|0.2548|5250|0.2547|1150.230835|0.2546|5392.552032|0.2433|0.2693|0.2363|20704982.2346951205|81342470.723191|1708432118911|0.2465|0.241||CFX|1|||||||SPOT|10|1614718800000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
OKTUSDT|OKT-USDT|20.01|1.292919|20.03|9.577034|20.01|20.75|20.31|20.78|19.6|869072.29736392|43346.331208|1708432107205|20.23|20.34||OKT|1|||||||SPOT||1611012701000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
ERNUSDT|ERN-USDT|2.576|40.583175|2.579|3.973773|2.572|53.849144|2.468|2.576|2.432|41413.709748792|16641.78717|1708432100412|2.474|2.48||ERN|1|||||||SPOT||1629699284000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
UNIUSDT|UNI-USDT|7.6|38.53538|7.602|146.86782|7.6|66.87977|7.664|7.772|7.362|5213083.604741183|687083.145826|1708432125011|7.698|7.607||UNI|1|||||||SPOT|5|1600280910000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
PEPEUSDT|PEPE-USDT|0.000001216|2709123|0.000001216|6335877620|0.000001215|2471868967|0.000001214|0.000001261|0.000001153|9629572.415852014|7970496076030|1708432125014|0.00000123|0.000001216||PEPE|1|||||||SPOT|5|1682914523000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000000||USDT||live||0.000000001|
CRVEUR|CRV-EUR|0.516|96.899224|0.5281|2099.640845|0.5265|961.244204|0.5006|0.516|0.5006|49.999999584|96.899224|1708432121013|0.516|0.516||CRV|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||EUR||live||0.0001|
ACAUSDT|ACA-USDT|0.1074|421.487328|0.1078|162|0.1074|5066.799088|0.1112|0.1133|0.1058|225643.4792383253|2062381.139458|1708432124111|0.1102|0.1118||ACA|1|||||||SPOT||1643100129000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
EMUSDT|EM-USDT|0.000837|61390.9|0.000838|3748.59387|0.000836|6868.89896|0.000837|0.00084|0.000811|229829.62136304013|276849176.92473|1708432124604|0.000829|0.000834||EM|1|||||||SPOT||1548133413000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|999999|999999|9999999999999.0000000000000000|9999999999999.0000000000000000|100||USDT||live||0.000001|
REPUSDT|REP-USDT|0.867|3.168627|0.867|1409.277455|0.865|414.859209|0.851|0.875|0.84|72661.674021157|84838.678568|1708432082014|0.858|0.851||REP|1|||||||SPOT||1599778800000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
LEASHUSDT|LEASH-USDT|285|0.352628|286.8|0.277394|285|0.274661|281.2|294.4|279.4|44032.01275|153.930209|1708432122911|288.2|281.7||LEASH|1|||||||SPOT||1636093910000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||USDT||live||0.1|
SHIBUSDC|SHIB-USDC|0.000009864|13130000|0.000009848|32453154|0.000009838|57842307|0.000009796|0.000009964|0.000009628|283285.142027208|28845288744|1708432122837|0.000009921|0.00000982||SHIB|1|||||||SPOT||1653286331000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100000||USDC||live||0.000000001|
CQTUSDT|CQT-USDT|0.3472|452.257447|0.3471|44.189882|0.3463|90.517926|0.2103|0.3766|0.2102|3902205.7446055527|12534585.146012|1708432124512|0.3047|0.2301||CQT|1|||||||SPOT||1624410000000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
TUPUSDT|TUP-USDT|0.02368|211.148649|0.02368|3931.652158|0.0236|5350.634998|0.02284|0.0239|0.02284|52076.35686557688|2224673.477628|1708432099712|0.02365|0.02369||TUP|1|||||||SPOT||1601448516000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
OKTUSDC|OKT-USDC|19.95|0.218191|20.06|9.115538|20|3.919856|20.26|20.55|19.64|9300.70788715|463.102041|1708432125010|20.1|20.26||OKT|1|||||||SPOT||1656388045000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDC||live||0.01|
THETAUSDT|THETA-USDT|1.226|307.730738|1.2268|161.25|1.2262|354.581085|1.1998|1.3384|1.1869|4061436.4713573932|3228222.091552|1708432124512|1.2716|1.2284||THETA|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
HBARUSDT|HBAR-USDT|0.10718|13729.924282|0.10714|3750|0.10711|2500.573604|0.09937|0.11779|0.09841|37271088.14340887853|349800570.740531|1708432124510|0.11193|0.10256||HBAR|1|||||||SPOT|5|1568679563000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.00001|
CLVUSDT|CLV-USDT|0.06102|341|0.06104|2385.866022|0.06073|1082.470875|0.05949|0.06259|0.05793|86536.03713825837|1444245.515825|1708432124804|0.05949|0.05855||CLV|1|||||||SPOT||1627534800000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
BTTUSDT|BTT-USDT|0.0000011118|25274473|0.0000011124|330000000|0.0000011112|32016890|0.0000011428|0.0000011605|0.00000109|2855797.4987440416|2550020038432|1708432124705|0.000001134|0.0000011438||BTT|1|||||||SPOT||1643262023000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000000||USDT||live||0.0000000001|
SUSHIEUR|SUSHI-EUR|1.2022|6|1.2327|218.4057|1.2294|179.3844|1.1801|1.2022|1.1801|7.2132|6|1708432124605|1.2022|1.2022||SUSHI|1|||||||SPOT||1700049700000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||EUR||live||0.0001|
